season,game_id,player_id,player_name,and1s,and1s_3pt,and1s_flagrant,and1s_made_ft
2013-14,0021300547,201149,Noah,1,0,0,1
2013-14,0021300558,203503,Snell,1,0,0,0
2013-14,0021300566,2430,Boozer,1,0,0,1
2013-14,0021300566,201149,Noah,2,0,0,1
2013-14,0021300596,201149,Noah,1,0,0,1
2013-14,0021300613,201959,Gibson,1,0,0,0
2013-14,0021300641,2399,Dunleavy,1,0,0,1
2013-14,0021300683,202710,Butler III,1,0,0,1
2013-14,0021300703,201959,Gibson,1,0,0,1
2013-14,0021300720,201959,Gibson,1,0,0,1
2013-14,0021300723,202710,Butler III,1,0,0,1
2013-14,0021300738,202710,Butler III,1,0,0,1
2013-14,0021300757,201571,Augustin,1,0,0,1
2013-14,0021300790,201149,Noah,1,0,0,1
2013-14,0021300790,201959,Gibson,1,0,0,1
2013-14,0021300790,2430,Boozer,1,0,0,1
2013-14,0021300803,2430,Boozer,1,0,0,1
2013-14,0021300820,202710,Butler III,1,0,0,1
2013-14,0021300820,201959,Gibson,2,0,0,1
2013-14,0021300820,203503,Snell,1,0,0,1
2013-14,0021300834,201149,Noah,3,0,0,3
2013-14,0021300849,203503,Snell,1,0,0,1
2013-14,0021300855,2399,Dunleavy,1,0,0,1
2013-14,0021300855,203503,Snell,1,0,0,1
2013-14,0021300855,2550,Hinrich,1,0,0,1
2013-14,0021300855,1737,Mohammed,1,0,0,0
2013-14,0021300870,201571,Augustin,1,0,0,1
2013-14,0021300870,201959,Gibson,1,0,0,1
2013-14,0021300870,201149,Noah,1,0,0,0
2013-14,0021300883,202710,Butler III,2,0,0,1
2013-14,0021300891,201571,Augustin,1,0,0,1
2013-14,0021300891,202710,Butler III,1,0,0,1
2013-14,0021300891,201959,Gibson,1,0,0,1
2013-14,0021300909,201571,Augustin,1,0,0,1
2013-14,0021300909,201149,Noah,1,0,0,0
2013-14,0021300917,201571,Augustin,1,0,0,1
2013-14,0021300917,2399,Dunleavy,1,0,0,1
2013-14,0021300934,201959,Gibson,1,0,0,0
2013-14,0021300952,202710,Butler III,2,0,0,2
2013-14,0021300952,2399,Dunleavy,1,0,0,1
2013-14,0021300952,201571,Augustin,1,0,0,1
2013-14,0021300968,201149,Noah,1,0,0,1
2013-14,0021300968,2399,Dunleavy,1,0,0,1
2013-14,0021300986,201149,Noah,2,0,0,1
2013-14,0021300986,201959,Gibson,1,0,0,1
2013-14,0021300999,201149,Noah,1,0,0,1
2013-14,0021300999,1737,Mohammed,1,0,0,1
2013-14,0021301008,202710,Butler III,1,0,0,1
2013-14,0021301008,2430,Boozer,2,0,0,2
2013-14,0021301034,201149,Noah,1,0,0,1
2013-14,0021301034,2550,Hinrich,1,0,0,0
2013-14,0021301050,2430,Boozer,1,0,0,1
2013-14,0021301050,201959,Gibson,1,0,0,1
2013-14,0021301080,201959,Gibson,2,0,0,1
2013-14,0021301097,201571,Augustin,1,0,0,1
2013-14,0021301106,201149,Noah,1,0,0,1
2013-14,0021301120,2430,Boozer,1,0,0,1
2013-14,0021301120,201571,Augustin,2,0,0,1
2013-14,0021301137,202710,Butler III,1,0,0,1
2013-14,0021301144,201149,Noah,1,0,0,1
2013-14,0021301181,201571,Augustin,1,0,0,1
2013-14,0021301181,2430,Boozer,1,0,0,1
2013-14,0021301181,201959,Gibson,1,0,0,1
2013-14,0021301197,201149,Noah,1,0,0,1
2013-14,0021301197,201959,Gibson,1,0,0,1
2013-14,0021301208,201149,Noah,1,0,0,1
2013-14,0021301208,202710,Butler III,1,0,0,1
2013-14,0021301223,201571,Augustin,1,1,0,0
2014-15,0021400010,2200,Gasol,2,0,0,2
2014-15,0021400010,2550,Hinrich,1,1,0,1
2014-15,0021400010,203503,Snell,1,0,0,1
2014-15,0021400022,201565,Rose,1,0,0,0
2014-15,0021400035,202710,Butler III,1,0,0,1
2014-15,0021400035,2200,Gasol,1,0,0,1
2014-15,0021400035,201166,Brooks,1,0,0,1
2014-15,0021400053,203926,McDermott,1,0,0,1
2014-15,0021400053,202710,Butler III,1,0,0,0
2014-15,0021400062,201959,Gibson,1,0,0,1
2014-15,0021400062,2200,Gasol,1,0,0,1
2014-15,0021400073,202710,Butler III,2,0,0,2
2014-15,0021400073,2200,Gasol,1,0,0,1
2014-15,0021400073,201149,Noah,1,0,0,1
2014-15,0021400086,203926,McDermott,1,0,0,0
2014-15,0021400086,202710,Butler III,1,0,0,1
2014-15,0021400086,2200,Gasol,1,0,0,1
2014-15,0021400101,201565,Rose,1,0,0,1
2014-15,0021400101,202710,Butler III,1,0,0,1
2014-15,0021400119,2399,Dunleavy,1,0,0,0
2014-15,0021400135,202703,Mirotic,1,0,0,0
2014-15,0021400154,201149,Noah,2,0,0,1
2014-15,0021400154,202710,Butler III,2,0,0,2
2014-15,0021400171,201959,Gibson,1,0,0,0
2014-15,0021400171,201166,Brooks,1,0,0,1
2014-15,0021400204,201149,Noah,1,0,0,1
2014-15,0021400204,2200,Gasol,1,0,0,0
2014-15,0021400204,202710,Butler III,1,0,0,1
2014-15,0021400204,201565,Rose,1,0,0,1
2014-15,0021400209,202703,Mirotic,1,0,0,0
2014-15,0021400209,2200,Gasol,1,0,0,1
2014-15,0021400209,202710,Butler III,1,0,0,1
2014-15,0021400223,201166,Brooks,2,0,0,2
2014-15,0021400242,201565,Rose,1,0,0,1
2014-15,0021400242,201166,Brooks,1,0,0,1
2014-15,0021400242,202703,Mirotic,1,0,0,1
2014-15,0021400257,202710,Butler III,1,0,0,0
2014-15,0021400257,2200,Gasol,1,0,0,1
2014-15,0021400263,2200,Gasol,1,0,0,1
2014-15,0021400263,201565,Rose,1,0,0,1
2014-15,0021400263,202703,Mirotic,1,0,0,1
2014-15,0021400320,201565,Rose,1,0,0,1
2014-15,0021400328,201565,Rose,1,0,0,1
2014-15,0021400328,202710,Butler III,1,0,0,1
2014-15,0021400349,201959,Gibson,1,0,0,1
2014-15,0021400358,201565,Rose,1,0,0,1
2014-15,0021400358,202710,Butler III,1,0,0,1
2014-15,0021400358,201959,Gibson,1,0,0,1
2014-15,0021400389,202710,Butler III,1,0,0,1
2014-15,0021400410,202710,Butler III,1,1,0,1
2014-15,0021400410,201565,Rose,2,0,0,1
2014-15,0021400419,2200,Gasol,1,0,0,1
2014-15,0021400419,202710,Butler III,1,0,0,0
2014-15,0021400430,2200,Gasol,2,0,0,1
2014-15,0021400430,201959,Gibson,1,0,0,0
2014-15,0021400447,202710,Butler III,2,0,0,2
2014-15,0021400447,201166,Brooks,1,0,0,1
2014-15,0021400460,2399,Dunleavy,1,0,0,1
2014-15,0021400482,202710,Butler III,1,0,0,1
2014-15,0021400496,2200,Gasol,1,0,0,1
2014-15,0021400496,202703,Mirotic,1,0,0,1
2014-15,0021400496,201959,Gibson,1,0,0,1
2014-15,0021400512,2550,Hinrich,1,0,0,1
2014-15,0021400512,2200,Gasol,1,0,0,1
2014-15,0021400512,201149,Noah,1,0,0,0
2014-15,0021400528,202710,Butler III,1,0,0,1
2014-15,0021400528,1737,Mohammed,1,0,0,0
2014-15,0021400543,202710,Butler III,1,0,0,1
2014-15,0021400554,2200,Gasol,3,0,0,2
2014-15,0021400566,201565,Rose,1,0,0,0
2014-15,0021400566,201959,Gibson,1,0,0,1
2014-15,0021400566,202703,Mirotic,1,0,0,1
2014-15,0021400579,2200,Gasol,1,0,0,0
2014-15,0021400579,201565,Rose,1,0,0,0
2014-15,0021400591,201959,Gibson,1,0,0,1
2014-15,0021400591,2200,Gasol,1,0,0,1
2014-15,0021400602,201565,Rose,1,0,0,1
2014-15,0021400602,2200,Gasol,1,0,0,1
2014-15,0021400620,201959,Gibson,1,0,0,0
2014-15,0021400620,202710,Butler III,1,0,0,1
2014-15,0021400637,201166,Brooks,1,1,0,1
2014-15,0021400637,203503,Snell,1,0,0,1
2014-15,0021400637,202710,Butler III,1,0,0,1
2014-15,0021400637,203946,Bairstow,1,0,0,1
2014-15,0021400646,201565,Rose,1,0,0,1
2014-15,0021400646,202710,Butler III,1,0,0,1
2014-15,0021400657,202710,Butler III,1,0,0,1
2014-15,0021400657,2200,Gasol,1,0,0,1
2014-15,0021400657,201166,Brooks,1,1,0,1
2014-15,0021400695,203503,Snell,1,0,0,0
2014-15,0021400695,201149,Noah,1,0,0,1
2014-15,0021400704,2200,Gasol,1,0,0,0
2014-15,0021400704,201565,Rose,1,0,0,1
2014-15,0021400704,201149,Noah,1,0,0,1
2014-15,0021400735,2200,Gasol,1,0,0,1
2014-15,0021400758,201565,Rose,1,0,0,1
2014-15,0021400770,202710,Butler III,2,0,0,2
2014-15,0021400785,2200,Gasol,2,0,0,2
2014-15,0021400785,201565,Rose,1,0,0,1
2014-15,0021400785,201959,Gibson,1,0,0,1
2014-15,0021400785,203926,McDermott,1,0,0,1
2014-15,0021400800,2200,Gasol,1,0,0,1
2014-15,0021400800,201565,Rose,1,0,0,1
2014-15,0021400800,201959,Gibson,1,0,0,1
2014-15,0021400806,201959,Gibson,1,0,0,1
2014-15,0021400806,202710,Butler III,1,0,0,1
2014-15,0021400845,201166,Brooks,1,1,0,0
2014-15,0021400845,202710,Butler III,1,0,0,1
2014-15,0021400862,202710,Butler III,1,0,0,1
2014-15,0021400877,202703,Mirotic,2,0,0,1
2014-15,0021400912,202703,Mirotic,1,0,0,1
2014-15,0021400931,202703,Mirotic,2,0,0,2
2014-15,0021400941,2200,Gasol,1,0,0,1
2014-15,0021400941,202703,Mirotic,1,0,0,1
2014-15,0021400953,202703,Mirotic,1,0,0,0
2014-15,0021400967,201166,Brooks,1,0,0,1
2014-15,0021400982,201149,Noah,1,0,0,1
2014-15,0021401009,202703,Mirotic,1,0,0,1
2014-15,0021401025,2399,Dunleavy,1,0,0,1
2014-15,0021401025,2200,Gasol,1,0,0,1
2014-15,0021401025,202703,Mirotic,1,0,0,1
2014-15,0021401033,2550,Hinrich,1,0,0,0
2014-15,0021401051,202703,Mirotic,1,0,0,1
2014-15,0021401088,2200,Gasol,1,0,0,0
2014-15,0021401088,202703,Mirotic,1,0,0,0
2014-15,0021401118,201959,Gibson,1,0,0,1
2014-15,0021401118,2399,Dunleavy,1,0,0,1
2014-15,0021401118,2200,Gasol,1,0,0,1
2014-15,0021401131,2200,Gasol,1,0,0,1
2014-15,0021401161,201959,Gibson,1,0,0,1
2014-15,0021401161,2200,Gasol,1,0,0,0
2014-15,0021401173,2399,Dunleavy,1,0,0,1
2014-15,0021401189,2200,Gasol,1,0,0,1
2014-15,0021401189,201565,Rose,1,0,0,0
2014-15,0021401206,202703,Mirotic,1,0,0,1
2014-15,0021401217,201166,Brooks,2,0,0,2
2014-15,0021401217,203503,Snell,1,0,0,1
2015-16,0021500002,202703,Mirotic,2,0,0,2
2015-16,0021500002,201565,Rose,2,0,0,1
2015-16,0021500006,202710,Butler III,1,1,0,1
2015-16,0021500006,201565,Rose,1,0,0,1
2015-16,0021500053,202710,Butler III,1,0,0,0
2015-16,0021500053,201959,Gibson,1,0,0,0
2015-16,0021500070,201959,Gibson,1,0,0,1
2015-16,0021500085,2200,Gasol,2,0,0,1
2015-16,0021500085,202710,Butler III,1,0,0,1
2015-16,0021500100,201565,Rose,1,0,0,0
2015-16,0021500100,203926,McDermott,1,1,0,1
2015-16,0021500132,2200,Gasol,1,0,0,1
2015-16,0021500132,203926,McDermott,1,0,0,1
2015-16,0021500153,201149,Noah,1,0,0,0
2015-16,0021500153,2200,Gasol,1,0,0,0
2015-16,0021500174,202710,Butler III,1,0,0,1
2015-16,0021500187,202703,Mirotic,1,0,0,1
2015-16,0021500187,202710,Butler III,1,0,0,1
2015-16,0021500213,2550,Hinrich,1,0,0,1
2015-16,0021500257,203926,McDermott,1,0,0,1
2015-16,0021500257,202734,Moore,1,0,0,0
2015-16,0021500273,202710,Butler III,2,0,0,2
2015-16,0021500292,201565,Rose,1,0,0,0
2015-16,0021500292,202710,Butler III,1,0,0,0
2015-16,0021500309,2200,Gasol,2,0,0,2
2015-16,0021500319,2200,Gasol,1,0,0,1
2015-16,0021500319,202710,Butler III,2,0,0,2
2015-16,0021500330,2200,Gasol,1,0,0,1
2015-16,0021500361,2200,Gasol,1,0,0,1
2015-16,0021500361,202710,Butler III,1,0,0,1
2015-16,0021500361,203503,Snell,2,0,0,2
2015-16,0021500377,201565,Rose,1,0,0,0
2015-16,0021500377,202710,Butler III,1,0,0,1
2015-16,0021500377,203926,McDermott,1,0,0,1
2015-16,0021500377,2200,Gasol,2,0,0,2
2015-16,0021500391,202710,Butler III,1,0,0,1
2015-16,0021500391,201959,Gibson,1,0,0,1
2015-16,0021500391,2200,Gasol,2,0,0,2
2015-16,0021500400,201565,Rose,1,0,0,0
2015-16,0021500414,201565,Rose,1,0,0,1
2015-16,0021500449,202710,Butler III,1,0,0,0
2015-16,0021500449,202703,Mirotic,1,0,0,1
2015-16,0021500449,201565,Rose,1,0,0,1
2015-16,0021500463,201166,Brooks,3,0,0,3
2015-16,0021500463,2200,Gasol,2,0,0,1
2015-16,0021500463,1626171,Portis,1,0,0,0
2015-16,0021500478,202710,Butler III,1,0,0,1
2015-16,0021500493,2200,Gasol,1,0,0,1
2015-16,0021500507,202710,Butler III,1,0,0,1
2015-16,0021500522,201959,Gibson,1,0,0,1
2015-16,0021500522,202710,Butler III,2,0,0,2
2015-16,0021500537,202710,Butler III,1,0,0,1
2015-16,0021500551,201959,Gibson,2,0,0,2
2015-16,0021500551,2200,Gasol,1,0,0,1
2015-16,0021500567,201565,Rose,1,0,0,1
2015-16,0021500567,203926,McDermott,1,1,0,1
2015-16,0021500587,202710,Butler III,2,0,0,1
2015-16,0021500597,2550,Hinrich,1,0,0,1
2015-16,0021500619,201565,Rose,1,0,0,1
2015-16,0021500619,202710,Butler III,1,0,0,1
2015-16,0021500634,201565,Rose,1,0,0,1
2015-16,0021500646,202710,Butler III,1,0,0,1
2015-16,0021500646,201565,Rose,2,0,0,2
2015-16,0021500659,201959,Gibson,2,0,0,2
2015-16,0021500669,202703,Mirotic,1,0,0,0
2015-16,0021500669,201166,Brooks,1,0,0,1
2015-16,0021500697,2200,Gasol,1,0,0,1
2015-16,0021500697,202710,Butler III,1,0,0,1
2015-16,0021500714,202710,Butler III,1,0,0,1
2015-16,0021500714,2200,Gasol,1,0,0,1
2015-16,0021500714,202734,Moore,1,0,0,1
2015-16,0021500728,1626171,Portis,1,0,0,1
2015-16,0021500744,201959,Gibson,1,0,0,1
2015-16,0021500757,202710,Butler III,3,0,0,3
2015-16,0021500757,201565,Rose,2,0,0,1
2015-16,0021500766,201565,Rose,1,0,0,1
2015-16,0021500766,2200,Gasol,1,0,0,1
2015-16,0021500766,1626171,Portis,1,0,0,1
2015-16,0021500774,2200,Gasol,1,0,0,1
2015-16,0021500774,203926,McDermott,1,0,0,1
2015-16,0021500796,2200,Gasol,1,0,0,0
2015-16,0021500803,202734,Moore,2,0,0,1
2015-16,0021500803,201565,Rose,2,0,0,2
2015-16,0021500809,2200,Gasol,1,0,0,1
2015-16,0021500809,1626245,Felicio,2,0,0,1
2015-16,0021500809,201959,Gibson,1,0,0,1
2015-16,0021500850,201959,Gibson,4,0,0,3
2015-16,0021500865,2200,Gasol,1,0,0,1
2015-16,0021500865,201959,Gibson,1,0,0,1
2015-16,0021500865,203926,McDermott,1,0,0,1
2015-16,0021500871,2399,Dunleavy,1,0,0,1
2015-16,0021500871,201959,Gibson,1,0,0,1
2015-16,0021500871,2200,Gasol,1,0,0,1
2015-16,0021500892,201565,Rose,1,0,0,1
2015-16,0021500892,201959,Gibson,1,0,0,1
2015-16,0021500897,202734,Moore,1,0,0,1
2015-16,0021500927,202710,Butler III,1,0,0,1
2015-16,0021500940,201959,Gibson,1,0,0,0
2015-16,0021500940,2200,Gasol,1,0,0,1
2015-16,0021500960,2399,Dunleavy,1,0,0,1
2015-16,0021500966,203200,Holiday,1,0,0,1
2015-16,0021500966,201959,Gibson,1,0,0,1
2015-16,0021500966,2399,Dunleavy,1,0,0,1
2015-16,0021500991,201959,Gibson,1,0,0,1
2015-16,0021500991,203926,McDermott,2,1,0,2
2015-16,0021501006,201959,Gibson,1,0,0,1
2015-16,0021501016,201565,Rose,1,0,0,1
2015-16,0021501034,201959,Gibson,1,0,0,1
2015-16,0021501060,201959,Gibson,1,0,0,1
2015-16,0021501060,201565,Rose,1,0,0,1
2015-16,0021501070,201565,Rose,1,0,0,1
2015-16,0021501099,202710,Butler III,1,1,0,1
2015-16,0021501107,202703,Mirotic,1,0,0,1
2015-16,0021501107,203926,McDermott,1,0,0,1
2015-16,0021501107,1626171,Portis,1,0,0,1
2015-16,0021501150,203926,McDermott,1,0,0,1
2015-16,0021501150,201166,Brooks,1,0,0,1
2015-16,0021501158,203200,Holiday,1,1,0,1
2015-16,0021501174,1626245,Felicio,1,0,0,0
2015-16,0021501191,1626171,Portis,1,0,0,0
2015-16,0021501191,2399,Dunleavy,1,0,0,1
2015-16,0021501191,203200,Holiday,1,0,0,1
2015-16,0021501191,2200,Gasol,1,0,0,1
2015-16,0021501191,202710,Butler III,1,0,0,1
2015-16,0021501208,2399,Dunleavy,1,0,0,1
2015-16,0021501222,203926,McDermott,1,0,0,1
2015-16,0021501222,202710,Butler III,1,0,0,1
2016-17,0021600015,2548,Wade,2,0,0,2
2016-17,0021600030,202703,Mirotic,1,0,0,1
2016-17,0021600043,202710,Butler III,2,0,0,2
2016-17,0021600043,2548,Wade,1,0,0,1
2016-17,0021600061,201959,Gibson,1,0,0,1
2016-17,0021600061,202710,Butler III,1,0,0,1
2016-17,0021600073,2548,Wade,2,0,0,2
2016-17,0021600073,202710,Butler III,2,0,0,2
2016-17,0021600083,201959,Gibson,1,0,0,1
2016-17,0021600083,202710,Butler III,1,0,0,1
2016-17,0021600083,1626170,Grant,1,0,0,1
2016-17,0021600083,1626171,Portis,1,0,0,0
2016-17,0021600096,202710,Butler III,2,0,0,2
2016-17,0021600096,203926,McDermott,1,0,0,1
2016-17,0021600111,2548,Wade,2,0,0,1
2016-17,0021600111,202710,Butler III,1,0,0,1
2016-17,0021600111,201959,Gibson,1,0,0,1
2016-17,0021600118,2548,Wade,1,0,0,1
2016-17,0021600118,203926,McDermott,1,0,0,1
2016-17,0021600133,202710,Butler III,2,0,0,2
2016-17,0021600133,203477,Canaan,1,0,0,1
2016-17,0021600133,201959,Gibson,1,0,0,0
2016-17,0021600156,201577,Lopez,1,0,0,1
2016-17,0021600156,201959,Gibson,1,0,0,1
2016-17,0021600192,202710,Butler III,1,0,0,1
2016-17,0021600198,202710,Butler III,1,0,0,1
2016-17,0021600198,201959,Gibson,1,0,0,0
2016-17,0021600210,202710,Butler III,1,0,0,1
2016-17,0021600210,202703,Mirotic,1,0,0,1
2016-17,0021600229,2548,Wade,1,0,0,0
2016-17,0021600229,201959,Gibson,1,0,0,0
2016-17,0021600229,202710,Butler III,1,0,0,1
2016-17,0021600229,202703,Mirotic,1,0,0,0
2016-17,0021600269,202710,Butler III,1,0,0,1
2016-17,0021600286,201959,Gibson,1,0,0,1
2016-17,0021600296,202710,Butler III,2,0,0,2
2016-17,0021600308,2548,Wade,1,0,0,1
2016-17,0021600308,203477,Canaan,2,0,0,2
2016-17,0021600308,201959,Gibson,1,0,0,0
2016-17,0021600317,200765,Rondo,1,0,0,1
2016-17,0021600317,1626245,Felicio,1,0,0,0
2016-17,0021600336,2548,Wade,1,0,0,1
2016-17,0021600336,202710,Butler III,1,0,0,0
2016-17,0021600350,202710,Butler III,2,0,0,2
2016-17,0021600350,2548,Wade,1,0,0,1
2016-17,0021600384,202710,Butler III,1,0,0,1
2016-17,0021600384,1626171,Portis,1,0,0,0
2016-17,0021600414,2548,Wade,1,0,0,1
2016-17,0021600432,202710,Butler III,1,0,0,1
2016-17,0021600432,2548,Wade,2,0,0,2
2016-17,0021600432,201959,Gibson,1,0,0,0
2016-17,0021600432,1626170,Grant,1,0,0,1
2016-17,0021600458,2548,Wade,1,0,0,1
2016-17,0021600458,1626245,Felicio,1,0,0,1
2016-17,0021600465,201577,Lopez,1,0,0,0
2016-17,0021600465,2548,Wade,1,0,0,1
2016-17,0021600480,202710,Butler III,1,0,0,1
2016-17,0021600480,2548,Wade,1,0,0,0
2016-17,0021600492,202710,Butler III,1,0,0,1
2016-17,0021600492,1626245,Felicio,1,0,0,1
2016-17,0021600492,203487,Carter-Williams,1,0,0,1
2016-17,0021600503,201959,Gibson,1,0,0,1
2016-17,0021600503,202710,Butler III,2,0,0,1
2016-17,0021600517,202710,Butler III,2,1,0,2
2016-17,0021600517,203926,McDermott,1,0,0,1
2016-17,0021600532,203487,Carter-Williams,2,0,0,1
2016-17,0021600532,202703,Mirotic,1,0,0,1
2016-17,0021600554,202710,Butler III,1,0,0,1
2016-17,0021600554,1626245,Felicio,1,0,0,1
2016-17,0021600569,2548,Wade,1,0,0,1
2016-17,0021600569,203487,Carter-Williams,1,0,0,1
2016-17,0021600569,1626245,Felicio,1,0,0,1
2016-17,0021600569,201959,Gibson,1,0,0,1
2016-17,0021600571,203487,Carter-Williams,1,0,0,1
2016-17,0021600571,201577,Lopez,1,0,0,1
2016-17,0021600571,201959,Gibson,1,0,0,1
2016-17,0021600587,1626170,Grant,1,0,0,1
2016-17,0021600587,203487,Carter-Williams,1,0,0,1
2016-17,0021600602,2548,Wade,1,0,0,1
2016-17,0021600611,202710,Butler III,1,0,0,0
2016-17,0021600611,203926,McDermott,2,1,0,2
2016-17,0021600611,203487,Carter-Williams,1,0,0,0
2016-17,0021600611,201959,Gibson,1,0,0,1
2016-17,0021600611,201577,Lopez,1,0,0,1
2016-17,0021600624,2548,Wade,1,0,0,0
2016-17,0021600624,202710,Butler III,1,0,0,1
2016-17,0021600624,201577,Lopez,1,0,0,1
2016-17,0021600647,1626170,Grant,1,0,0,1
2016-17,0021600647,1627835,Zipser,1,0,0,1
2016-17,0021600660,202710,Butler III,1,0,0,1
2016-17,0021600660,2548,Wade,1,0,0,1
2016-17,0021600677,202710,Butler III,1,0,0,0
2016-17,0021600683,2548,Wade,2,0,0,2
2016-17,0021600683,202710,Butler III,2,1,0,2
2016-17,0021600700,203926,McDermott,2,1,0,2
2016-17,0021600700,1626170,Grant,1,0,0,1
2016-17,0021600700,1627835,Zipser,1,0,0,1
2016-17,0021600700,201577,Lopez,1,0,0,1
2016-17,0021600716,201577,Lopez,1,0,0,1
2016-17,0021600716,202710,Butler III,1,0,0,0
2016-17,0021600740,201959,Gibson,1,0,0,1
2016-17,0021600740,1627835,Zipser,1,0,0,1
2016-17,0021600749,203487,Carter-Williams,3,0,0,1
2016-17,0021600749,201959,Gibson,1,0,0,0
2016-17,0021600749,202703,Mirotic,1,0,0,0
2016-17,0021600778,1626170,Grant,2,1,0,0
2016-17,0021600778,203926,McDermott,1,0,0,0
2016-17,0021600778,2548,Wade,1,0,0,0
2016-17,0021600792,200765,Rondo,1,0,0,0
2016-17,0021600792,1626171,Portis,1,0,0,0
2016-17,0021600807,2548,Wade,1,0,0,1
2016-17,0021600816,201577,Lopez,1,0,0,0
2016-17,0021600816,203487,Carter-Williams,1,0,0,1
2016-17,0021600816,1626171,Portis,1,0,0,1
2016-17,0021600849,201577,Lopez,1,0,0,1
2016-17,0021600859,1626170,Grant,1,0,0,1
2016-17,0021600859,201577,Lopez,1,0,0,1
2016-17,0021600871,2548,Wade,1,0,0,1
2016-17,0021600871,1626245,Felicio,1,0,0,0
2016-17,0021600891,1626245,Felicio,2,0,0,1
2016-17,0021600891,2548,Wade,1,0,0,1
2016-17,0021600906,200765,Rondo,1,0,0,0
2016-17,0021600938,202710,Butler III,1,0,0,0
2016-17,0021600966,2548,Wade,2,0,0,2
2016-17,0021600985,201577,Lopez,1,0,0,1
2016-17,0021600991,200765,Rondo,1,0,0,1
2016-17,0021600991,202703,Mirotic,1,0,0,1
2016-17,0021601021,201577,Lopez,1,0,0,1
2016-17,0021601021,202710,Butler III,1,0,0,1
2016-17,0021601032,202710,Butler III,1,0,0,1
2016-17,0021601032,203487,Carter-Williams,1,0,0,1
2016-17,0021601051,201577,Lopez,2,0,0,2
2016-17,0021601061,1627835,Zipser,1,0,0,1
2016-17,0021601061,203487,Carter-Williams,1,0,0,0
2016-17,0021601061,202710,Butler III,2,0,0,2
2016-17,0021601061,1626171,Portis,1,0,0,1
2016-17,0021601077,203530,Lauvergne,1,0,0,0
2016-17,0021601077,202710,Butler III,2,0,0,1
2016-17,0021601090,202710,Butler III,1,0,0,0
2016-17,0021601090,200765,Rondo,1,0,0,1
2016-17,0021601122,202710,Butler III,1,0,0,0
2016-17,0021601146,202710,Butler III,2,0,0,2
2016-17,0021601160,202703,Mirotic,1,0,0,1
2016-17,0021601160,201577,Lopez,1,0,0,1
2016-17,0021601160,202710,Butler III,3,0,0,1
2016-17,0021601160,201627,Morrow,1,0,0,1
2016-17,0021601173,203530,Lauvergne,2,0,0,2
2016-17,0021601188,202703,Mirotic,1,0,0,1
2016-17,0021601206,202703,Mirotic,1,0,0,1
2016-17,0021601206,1626170,Grant,1,0,0,1
2016-17,0021601206,202710,Butler III,1,0,0,1
2016-17,0021601206,1626245,Felicio,1,0,0,0
2016-17,0021601222,202710,Butler III,2,0,0,2
2017-18,0021700014,1628374,Markkanen,1,0,0,1
2017-18,0021700014,1628021,Nwaba,1,0,0,1
2017-18,0021700014,1626170,Grant,1,0,0,1
2017-18,0021700031,1628374,Markkanen,1,0,0,0
2017-18,0021700031,1628021,Nwaba,1,0,0,1
2017-18,0021700031,1626170,Grant,1,0,0,1
2017-18,0021700049,203200,Holiday,1,1,0,1
2017-18,0021700049,1626170,Grant,1,0,0,1
2017-18,0021700065,1628021,Nwaba,1,0,0,1
2017-18,0021700065,1626170,Grant,2,0,0,1
2017-18,0021700065,1628374,Markkanen,1,0,0,1
2017-18,0021700110,1627739,Dunn,2,0,0,1
2017-18,0021700120,201577,Lopez,1,0,0,1
2017-18,0021700120,1628021,Nwaba,1,0,0,1
2017-18,0021700133,1626170,Grant,2,0,0,2
2017-18,0021700153,1626170,Grant,1,0,0,1
2017-18,0021700153,203200,Holiday,1,0,0,1
2017-18,0021700171,201577,Lopez,1,0,0,1
2017-18,0021700183,1626170,Grant,1,0,0,0
2017-18,0021700183,1626245,Felicio,1,0,0,0
2017-18,0021700183,1626171,Portis,1,0,0,1
2017-18,0021700212,1628374,Markkanen,1,0,0,1
2017-18,0021700212,1628469,Blakeney,1,0,0,1
2017-18,0021700222,1628374,Markkanen,1,0,0,1
2017-18,0021700222,1626245,Felicio,1,0,0,1
2017-18,0021700222,203200,Holiday,1,0,0,1
2017-18,0021700239,1626171,Portis,1,0,0,1
2017-18,0021700252,1626171,Portis,1,0,0,0
2017-18,0021700265,1626170,Grant,2,0,0,2
2017-18,0021700276,1626170,Grant,2,0,0,2
2017-18,0021700287,1626170,Grant,2,1,0,1
2017-18,0021700315,1628374,Markkanen,1,0,0,1
2017-18,0021700315,203200,Holiday,1,0,0,1
2017-18,0021700315,201577,Lopez,1,0,0,1
2017-18,0021700315,1627739,Dunn,1,0,0,0
2017-18,0021700322,1626245,Felicio,1,0,0,0
2017-18,0021700322,1627739,Dunn,1,0,0,1
2017-18,0021700344,201577,Lopez,1,0,0,1
2017-18,0021700344,1627739,Dunn,1,0,0,0
2017-18,0021700344,1626245,Felicio,1,0,0,0
2017-18,0021700354,1627739,Dunn,1,0,0,1
2017-18,0021700367,202703,Mirotic,1,0,0,1
2017-18,0021700367,1627756,Valentine,1,0,0,1
2017-18,0021700380,1626170,Grant,1,0,0,1
2017-18,0021700380,1628021,Nwaba,1,0,0,1
2017-18,0021700380,201577,Lopez,1,0,0,1
2017-18,0021700391,1626171,Portis,1,0,0,0
2017-18,0021700409,1626171,Portis,1,0,0,0
2017-18,0021700426,201577,Lopez,2,0,0,0
