loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
97,7,9,False,2PT,Mid-Range,Right Side(R)
-49,137,14,True,2PT,In The Paint (Non-RA),Center(C)
-45,187,19,True,2PT,Mid-Range,Center(C)
-87,198,21,False,2PT,Mid-Range,Left Side Center(LC)
121,3,12,True,2PT,Mid-Range,Right Side(R)
23,14,2,False,2PT,Restricted Area,Center(C)
21,14,2,False,2PT,Restricted Area,Center(C)
209,14,20,False,2PT,Mid-Range,Right Side(R)
18,15,2,True,2PT,Restricted Area,Center(C)
-125,34,12,True,2PT,Mid-Range,Left Side(L)
23,167,16,False,2PT,Mid-Range,Center(C)
-196,148,24,True,3PT,Above the Break 3,Left Side Center(LC)
-112,115,16,True,2PT,Mid-Range,Left Side Center(LC)
125,124,17,True,2PT,Mid-Range,Right Side Center(RC)
17,0,1,True,2PT,Restricted Area,Center(C)
-179,121,21,True,2PT,Mid-Range,Left Side(L)
40,14,4,False,2PT,In The Paint (Non-RA),Center(C)
-149,11,14,False,2PT,Mid-Range,Left Side(L)
-35,66,7,True,2PT,In The Paint (Non-RA),Center(C)
7,15,1,False,2PT,Restricted Area,Center(C)
170,198,26,True,3PT,Above the Break 3,Right Side Center(RC)
-117,104,15,False,2PT,Mid-Range,Left Side(L)
-11,25,2,False,2PT,Restricted Area,Center(C)
7,15,1,True,2PT,Restricted Area,Center(C)
-109,58,12,True,2PT,Mid-Range,Left Side(L)
-19,20,2,True,2PT,Restricted Area,Center(C)
31,34,4,True,2PT,In The Paint (Non-RA),Center(C)
18,20,2,True,2PT,Restricted Area,Center(C)
236,15,23,False,3PT,Right Corner 3,Right Side(R)
-11,113,11,False,2PT,In The Paint (Non-RA),Center(C)
-93,11,9,False,2PT,Mid-Range,Left Side(L)
-232,30,23,False,3PT,Left Corner 3,Left Side(L)
-15,36,3,False,2PT,Restricted Area,Center(C)
-32,12,3,False,2PT,Restricted Area,Center(C)
-98,236,25,False,3PT,Above the Break 3,Left Side Center(LC)
-21,26,3,False,2PT,Restricted Area,Center(C)
0,22,2,True,2PT,Restricted Area,Center(C)
-13,28,3,False,2PT,Restricted Area,Center(C)
-175,34,17,False,2PT,Mid-Range,Left Side(L)
-117,222,25,False,3PT,Above the Break 3,Left Side Center(LC)
78,146,16,True,2PT,Mid-Range,Right Side Center(RC)
-147,45,15,False,2PT,Mid-Range,Left Side(L)
7,45,4,False,2PT,In The Paint (Non-RA),Center(C)
40,45,6,True,2PT,In The Paint (Non-RA),Center(C)
168,42,17,False,2PT,Mid-Range,Right Side(R)
-155,42,16,False,2PT,Mid-Range,Left Side(L)
132,124,18,False,2PT,Mid-Range,Right Side Center(RC)
-11,61,6,True,2PT,In The Paint (Non-RA),Center(C)
-51,82,9,True,2PT,In The Paint (Non-RA),Left Side(L)
-21,118,11,False,2PT,In The Paint (Non-RA),Center(C)
154,145,21,False,2PT,Mid-Range,Right Side Center(RC)
-100,146,17,True,2PT,Mid-Range,Left Side Center(LC)
9,20,2,True,2PT,Restricted Area,Center(C)
-185,167,24,False,3PT,Above the Break 3,Left Side Center(LC)
21,41,4,False,2PT,In The Paint (Non-RA),Center(C)
-21,20,2,False,2PT,Restricted Area,Center(C)
53,26,5,True,2PT,In The Paint (Non-RA),Center(C)
-16,15,2,True,2PT,Restricted Area,Center(C)
9,33,3,True,2PT,Restricted Area,Center(C)
-29,34,4,False,2PT,In The Paint (Non-RA),Center(C)
-16,12,2,True,2PT,Restricted Area,Center(C)
-5,105,10,False,2PT,In The Paint (Non-RA),Center(C)
67,186,19,True,2PT,Mid-Range,Right Side Center(RC)
-166,96,19,True,2PT,Mid-Range,Left Side(L)
26,1,2,True,2PT,Restricted Area,Center(C)
242,0,24,True,3PT,Right Corner 3,Right Side(R)
-178,161,24,False,3PT,Above the Break 3,Left Side Center(LC)
130,216,25,False,3PT,Above the Break 3,Right Side Center(RC)
26,4,2,False,2PT,Restricted Area,Center(C)
-16,3,1,True,2PT,Restricted Area,Center(C)
1,44,4,False,2PT,In The Paint (Non-RA),Center(C)
-131,-2,13,True,2PT,Mid-Range,Left Side(L)
-40,44,5,True,2PT,In The Paint (Non-RA),Center(C)
15,17,2,True,2PT,Restricted Area,Center(C)
-201,1,20,True,2PT,Mid-Range,Left Side(L)
-11,1,1,True,2PT,Restricted Area,Center(C)
10,0,1,True,2PT,Restricted Area,Center(C)
6,14,1,True,2PT,Restricted Area,Center(C)
43,20,4,False,2PT,In The Paint (Non-RA),Center(C)
103,149,18,True,2PT,Mid-Range,Right Side Center(RC)
-188,-6,18,False,2PT,Mid-Range,Left Side(L)
81,127,15,False,2PT,Mid-Range,Right Side(R)
17,11,2,True,2PT,Restricted Area,Center(C)
136,203,24,False,3PT,Above the Break 3,Right Side Center(RC)
-112,63,12,False,2PT,Mid-Range,Left Side(L)
-194,7,19,False,2PT,Mid-Range,Left Side(L)
133,1,13,True,2PT,Mid-Range,Right Side(R)
23,-2,2,True,2PT,Restricted Area,Center(C)
-59,104,11,False,2PT,In The Paint (Non-RA),Center(C)
129,209,24,False,3PT,Above the Break 3,Right Side Center(RC)
-149,99,17,False,2PT,Mid-Range,Left Side(L)
-49,142,15,True,2PT,Mid-Range,Center(C)
124,238,26,True,3PT,Above the Break 3,Right Side Center(RC)
-43,-13,4,False,2PT,In The Paint (Non-RA),Center(C)
4,19,1,False,2PT,Restricted Area,Center(C)
-187,15,18,False,2PT,Mid-Range,Left Side(L)
11,32,3,False,2PT,Restricted Area,Center(C)
103,201,22,True,2PT,Mid-Range,Right Side Center(RC)
136,119,18,False,2PT,Mid-Range,Right Side Center(RC)
21,55,5,False,2PT,In The Paint (Non-RA),Center(C)
-68,168,18,True,2PT,Mid-Range,Left Side Center(LC)
4,7,0,True,2PT,Restricted Area,Center(C)
187,179,25,True,3PT,Above the Break 3,Right Side Center(RC)
17,0,1,True,2PT,Restricted Area,Center(C)
18,9,2,False,2PT,Restricted Area,Center(C)
2,15,1,False,2PT,Restricted Area,Center(C)
9,4,0,True,2PT,Restricted Area,Center(C)
-37,249,25,False,3PT,Above the Break 3,Center(C)
-8,9,1,False,2PT,Restricted Area,Center(C)
4,7,0,True,2PT,Restricted Area,Center(C)
-164,131,20,False,2PT,Mid-Range,Left Side Center(LC)
-75,175,19,False,2PT,Mid-Range,Left Side Center(LC)
-231,3,23,True,3PT,Left Corner 3,Left Side(L)
135,131,18,False,2PT,Mid-Range,Right Side Center(RC)
-64,172,18,True,2PT,Mid-Range,Left Side Center(LC)
2,20,2,True,2PT,Restricted Area,Center(C)
-4,7,0,False,2PT,Restricted Area,Center(C)
100,168,19,False,2PT,Mid-Range,Right Side Center(RC)
-16,11,1,False,2PT,Restricted Area,Center(C)
144,121,18,False,2PT,Mid-Range,Right Side Center(RC)
-18,80,8,False,2PT,In The Paint (Non-RA),Center(C)
-2,1,0,True,2PT,Restricted Area,Center(C)
-64,37,7,True,2PT,In The Paint (Non-RA),Center(C)
53,4,5,False,2PT,In The Paint (Non-RA),Center(C)
0,7,0,True,2PT,Restricted Area,Center(C)
17,1,1,True,2PT,Restricted Area,Center(C)
42,78,8,False,2PT,In The Paint (Non-RA),Center(C)
10,250,25,False,3PT,Above the Break 3,Center(C)
-131,99,16,False,2PT,Mid-Range,Left Side Center(LC)
7,1,0,False,2PT,Restricted Area,Center(C)
9,6,1,True,2PT,Restricted Area,Center(C)
-5,3,0,True,2PT,Restricted Area,Center(C)
10,9,1,False,2PT,Restricted Area,Center(C)
-2,148,14,True,2PT,Mid-Range,Center(C)
75,249,26,False,3PT,Above the Break 3,Center(C)
10,44,4,True,2PT,In The Paint (Non-RA),Center(C)
236,31,23,False,3PT,Right Corner 3,Right Side(R)
144,45,15,True,2PT,Mid-Range,Right Side(R)
37,78,8,False,2PT,In The Paint (Non-RA),Center(C)
20,7,2,False,2PT,Restricted Area,Center(C)
2,9,0,True,2PT,Restricted Area,Center(C)
0,17,1,True,2PT,Restricted Area,Center(C)
-7,3,0,True,2PT,Restricted Area,Center(C)
18,9,2,True,2PT,Restricted Area,Center(C)
-4,6,0,True,2PT,Restricted Area,Center(C)
24,0,2,True,2PT,Restricted Area,Center(C)
212,356,41,False,3PT,Above the Break 3,Right Side Center(RC)
88,233,24,False,3PT,Above the Break 3,Right Side Center(RC)
6,15,1,False,2PT,Restricted Area,Center(C)
-2,9,0,False,2PT,Restricted Area,Center(C)
4,15,1,True,2PT,Restricted Area,Center(C)
-122,214,24,True,3PT,Above the Break 3,Left Side Center(LC)
-128,75,14,True,2PT,Mid-Range,Left Side(L)
-141,254,29,True,3PT,Above the Break 3,Left Side Center(LC)
-40,9,4,False,2PT,In The Paint (Non-RA),Center(C)
-4,15,1,False,2PT,Restricted Area,Center(C)
-48,157,16,False,2PT,Mid-Range,Center(C)
-7,7,0,False,2PT,Restricted Area,Center(C)
26,6,2,True,2PT,Restricted Area,Center(C)
15,1,1,False,2PT,Restricted Area,Center(C)
21,7,2,True,2PT,Restricted Area,Center(C)
-10,17,1,False,2PT,Restricted Area,Center(C)
21,11,2,True,2PT,Restricted Area,Center(C)
54,14,5,False,2PT,In The Paint (Non-RA),Center(C)
-7,4,0,True,2PT,Restricted Area,Center(C)
4,19,1,False,2PT,Restricted Area,Center(C)
-8,7,1,True,2PT,Restricted Area,Center(C)
99,247,26,False,3PT,Above the Break 3,Right Side Center(RC)
20,26,3,False,2PT,Restricted Area,Center(C)
95,148,17,False,2PT,Mid-Range,Right Side Center(RC)
7,15,1,True,2PT,Restricted Area,Center(C)
7,219,21,False,2PT,Mid-Range,Center(C)
-15,-8,1,True,2PT,Restricted Area,Center(C)
-4,7,0,True,2PT,Restricted Area,Center(C)
138,119,18,False,2PT,Mid-Range,Right Side Center(RC)
54,89,10,False,2PT,In The Paint (Non-RA),Right Side(R)
173,74,18,True,2PT,Mid-Range,Right Side(R)
-21,11,2,False,2PT,Restricted Area,Center(C)
7,205,20,False,2PT,Mid-Range,Center(C)
32,-3,3,True,2PT,Restricted Area,Center(C)
10,23,2,True,2PT,Restricted Area,Center(C)
95,99,13,True,2PT,Mid-Range,Right Side(R)
37,255,25,True,3PT,Above the Break 3,Center(C)
-21,176,17,False,2PT,Mid-Range,Center(C)
-59,34,6,False,2PT,In The Paint (Non-RA),Center(C)
-13,0,1,True,2PT,Restricted Area,Center(C)
-2,11,1,True,2PT,Restricted Area,Center(C)
29,6,2,True,2PT,Restricted Area,Center(C)
100,105,14,True,2PT,Mid-Range,Right Side(R)
-34,195,19,False,2PT,Mid-Range,Center(C)
-10,6,1,True,2PT,Restricted Area,Center(C)
47,74,8,False,2PT,In The Paint (Non-RA),Right Side(R)
92,60,10,False,2PT,Mid-Range,Right Side(R)
-13,3,1,False,2PT,Restricted Area,Center(C)
-139,71,15,False,2PT,Mid-Range,Left Side(L)
110,140,17,True,2PT,Mid-Range,Right Side Center(RC)
-86,192,21,False,2PT,Mid-Range,Left Side Center(LC)
-11,15,1,True,2PT,Restricted Area,Center(C)
-11,14,1,False,2PT,Restricted Area,Center(C)
24,31,3,False,2PT,Restricted Area,Center(C)
179,173,24,False,3PT,Above the Break 3,Right Side Center(RC)
0,-8,0,True,2PT,Restricted Area,Center(C)
-21,37,4,False,2PT,In The Paint (Non-RA),Center(C)
140,217,25,False,3PT,Above the Break 3,Right Side Center(RC)
179,187,25,True,3PT,Above the Break 3,Right Side Center(RC)
21,-3,2,True,2PT,Restricted Area,Center(C)
84,170,18,False,2PT,Mid-Range,Right Side Center(RC)
-10,30,3,False,2PT,Restricted Area,Center(C)
-158,4,15,False,2PT,Mid-Range,Left Side(L)
162,37,16,False,2PT,Mid-Range,Right Side(R)
21,7,2,True,2PT,Restricted Area,Center(C)
245,-13,24,True,3PT,Right Corner 3,Right Side(R)
0,61,6,False,2PT,In The Paint (Non-RA),Center(C)
-164,197,25,False,3PT,Above the Break 3,Left Side Center(LC)
0,41,4,True,2PT,In The Paint (Non-RA),Center(C)
34,1,3,True,2PT,Restricted Area,Center(C)
-67,184,19,False,2PT,Mid-Range,Left Side Center(LC)
15,61,6,True,2PT,In The Paint (Non-RA),Center(C)
0,260,26,False,3PT,Above the Break 3,Center(C)
-37,3,3,False,2PT,Restricted Area,Center(C)
-103,146,17,True,2PT,Mid-Range,Left Side Center(LC)
-34,25,4,False,2PT,In The Paint (Non-RA),Center(C)
-235,7,23,False,3PT,Left Corner 3,Left Side(L)
48,75,8,True,2PT,In The Paint (Non-RA),Right Side(R)
-205,143,24,True,3PT,Above the Break 3,Left Side Center(LC)
198,11,19,False,2PT,Mid-Range,Right Side(R)
37,-6,3,True,2PT,Restricted Area,Center(C)
17,186,18,False,2PT,Mid-Range,Center(C)
-18,55,5,True,2PT,In The Paint (Non-RA),Center(C)
-166,192,25,True,3PT,Above the Break 3,Left Side Center(LC)
-7,52,5,False,2PT,In The Paint (Non-RA),Center(C)
18,97,9,False,2PT,In The Paint (Non-RA),Center(C)
21,14,2,True,2PT,Restricted Area,Center(C)
20,15,2,False,2PT,Restricted Area,Center(C)
-67,247,25,True,3PT,Above the Break 3,Center(C)
21,241,24,False,3PT,Above the Break 3,Center(C)
-228,0,22,False,3PT,Left Corner 3,Left Side(L)
-11,249,24,False,3PT,Above the Break 3,Center(C)
77,643,64,False,3PT,Backcourt,Back Court(BC)
176,25,17,True,2PT,Mid-Range,Right Side(R)
234,64,24,False,3PT,Right Corner 3,Right Side(R)
43,164,16,False,2PT,Mid-Range,Center(C)
179,14,17,True,2PT,Mid-Range,Right Side(R)
-108,179,20,False,2PT,Mid-Range,Left Side Center(LC)
-18,34,3,False,2PT,Restricted Area,Center(C)
0,66,6,True,2PT,In The Paint (Non-RA),Center(C)
-78,151,16,True,2PT,Mid-Range,Left Side Center(LC)
0,17,1,True,2PT,Restricted Area,Center(C)
58,250,25,False,3PT,Above the Break 3,Center(C)
129,126,18,False,2PT,Mid-Range,Right Side Center(RC)
-235,14,23,True,3PT,Left Corner 3,Left Side(L)
110,67,12,True,2PT,Mid-Range,Right Side(R)
-242,20,24,False,3PT,Left Corner 3,Left Side(L)
100,138,17,True,2PT,Mid-Range,Right Side Center(RC)
-134,211,24,False,3PT,Above the Break 3,Left Side Center(LC)
39,3,3,True,2PT,Restricted Area,Center(C)
-103,28,10,True,2PT,Mid-Range,Left Side(L)
135,36,13,True,2PT,Mid-Range,Right Side(R)
152,7,15,False,2PT,Mid-Range,Right Side(R)
-138,203,24,True,3PT,Above the Break 3,Left Side Center(LC)
122,160,20,False,2PT,Mid-Range,Right Side Center(RC)
20,19,2,True,2PT,Restricted Area,Center(C)
-141,203,24,False,3PT,Above the Break 3,Left Side Center(LC)
17,12,2,True,2PT,Restricted Area,Center(C)
144,208,25,False,3PT,Above the Break 3,Right Side Center(RC)
-146,44,15,False,2PT,Mid-Range,Left Side(L)
24,17,2,True,2PT,Restricted Area,Center(C)
-172,168,24,False,3PT,Above the Break 3,Left Side Center(LC)
13,23,2,True,2PT,Restricted Area,Center(C)
22,8,2,False,2PT,Restricted Area,Center(C)
-26,22,3,False,2PT,Restricted Area,Center(C)
-15,23,2,True,2PT,Restricted Area,Center(C)
-13,12,1,False,2PT,Restricted Area,Center(C)
-158,127,20,True,2PT,Mid-Range,Left Side Center(LC)
-147,156,21,False,2PT,Mid-Range,Left Side Center(LC)
7,19,2,True,2PT,Restricted Area,Center(C)
23,15,2,True,2PT,Restricted Area,Center(C)
-15,12,1,False,2PT,Restricted Area,Center(C)
-141,4,14,True,2PT,Mid-Range,Left Side(L)
-248,69,25,False,3PT,Left Corner 3,Left Side(L)
118,42,12,True,2PT,Mid-Range,Right Side(R)
-82,108,13,False,2PT,Mid-Range,Left Side(L)
15,17,2,True,2PT,Restricted Area,Center(C)
15,22,2,False,2PT,Restricted Area,Center(C)
-157,184,24,True,3PT,Above the Break 3,Left Side Center(LC)
190,88,20,False,2PT,Mid-Range,Right Side(R)
0,14,1,True,2PT,Restricted Area,Center(C)
7,20,2,False,2PT,Restricted Area,Center(C)
152,214,26,False,3PT,Above the Break 3,Right Side Center(RC)
-81,9,8,True,2PT,Mid-Range,Left Side(L)
-13,129,12,False,2PT,In The Paint (Non-RA),Center(C)
4,61,6,False,2PT,In The Paint (Non-RA),Center(C)
149,-5,14,True,2PT,Mid-Range,Right Side(R)
-153,192,24,False,3PT,Above the Break 3,Left Side Center(LC)
-10,17,1,False,2PT,Restricted Area,Center(C)
9,19,2,True,2PT,Restricted Area,Center(C)
7,17,1,False,2PT,Restricted Area,Center(C)
6,64,6,False,2PT,In The Paint (Non-RA),Center(C)
26,12,2,False,2PT,Restricted Area,Center(C)
168,33,17,True,2PT,Mid-Range,Right Side(R)
-100,238,25,False,3PT,Above the Break 3,Left Side Center(LC)
-52,249,25,False,3PT,Above the Break 3,Center(C)
-57,26,6,True,2PT,In The Paint (Non-RA),Center(C)
-117,-19,11,True,2PT,Mid-Range,Left Side(L)
-158,184,24,True,3PT,Above the Break 3,Left Side Center(LC)
236,11,23,False,3PT,Right Corner 3,Right Side(R)
-161,179,24,True,3PT,Above the Break 3,Left Side Center(LC)
-122,189,22,False,2PT,Mid-Range,Left Side Center(LC)
-10,15,1,True,2PT,Restricted Area,Center(C)
143,201,24,False,3PT,Above the Break 3,Right Side Center(RC)
234,33,23,True,3PT,Right Corner 3,Right Side(R)
-153,19,15,False,2PT,Mid-Range,Left Side(L)
-160,26,16,True,2PT,Mid-Range,Left Side(L)
7,9,1,True,2PT,Restricted Area,Center(C)
147,19,14,False,2PT,Mid-Range,Right Side(R)
-19,25,3,False,2PT,Restricted Area,Center(C)
-68,17,7,True,2PT,In The Paint (Non-RA),Center(C)
-87,22,8,False,2PT,Mid-Range,Left Side(L)
26,26,3,True,2PT,Restricted Area,Center(C)
47,75,8,False,2PT,In The Paint (Non-RA),Right Side(R)
70,247,25,False,3PT,Above the Break 3,Center(C)
4,15,1,True,2PT,Restricted Area,Center(C)
28,12,3,False,2PT,Restricted Area,Center(C)
-19,17,2,False,2PT,Restricted Area,Center(C)
-48,205,21,True,2PT,Mid-Range,Center(C)
-179,97,20,False,2PT,Mid-Range,Left Side(L)
-82,181,19,True,2PT,Mid-Range,Left Side Center(LC)
-34,14,3,True,2PT,Restricted Area,Center(C)
50,198,20,False,2PT,Mid-Range,Center(C)
-150,197,24,True,3PT,Above the Break 3,Left Side Center(LC)
-13,64,6,False,2PT,In The Paint (Non-RA),Center(C)
171,78,18,False,2PT,Mid-Range,Right Side(R)
-86,247,26,False,3PT,Above the Break 3,Left Side Center(LC)
-130,45,13,True,2PT,Mid-Range,Left Side(L)
-11,67,6,False,2PT,In The Paint (Non-RA),Center(C)
-18,15,2,True,2PT,Restricted Area,Center(C)
28,195,19,True,2PT,Mid-Range,Center(C)
69,17,7,False,2PT,In The Paint (Non-RA),Center(C)
-16,9,1,False,2PT,Restricted Area,Center(C)
-232,45,23,True,3PT,Left Corner 3,Left Side(L)
-177,-21,17,True,2PT,Mid-Range,Left Side(L)
233,22,23,True,3PT,Right Corner 3,Right Side(R)
9,45,4,False,2PT,In The Paint (Non-RA),Center(C)
160,0,16,False,2PT,Mid-Range,Right Side(R)
67,12,6,False,2PT,In The Paint (Non-RA),Center(C)
12,131,13,True,2PT,In The Paint (Non-RA),Center(C)
50,247,25,False,3PT,Above the Break 3,Center(C)
20,9,2,False,2PT,Restricted Area,Center(C)
125,220,25,True,3PT,Above the Break 3,Right Side Center(RC)
13,83,8,False,2PT,In The Paint (Non-RA),Center(C)
47,48,6,False,2PT,In The Paint (Non-RA),Center(C)
4,4,0,True,2PT,Restricted Area,Center(C)
61,25,6,False,2PT,In The Paint (Non-RA),Center(C)
-109,151,18,False,2PT,Mid-Range,Left Side Center(LC)
45,45,6,True,2PT,In The Paint (Non-RA),Center(C)
9,12,1,True,2PT,Restricted Area,Center(C)
-182,9,18,True,2PT,Mid-Range,Left Side(L)
-52,118,12,True,2PT,In The Paint (Non-RA),Center(C)
-141,102,17,False,2PT,Mid-Range,Left Side(L)
146,156,21,False,2PT,Mid-Range,Right Side Center(RC)
125,213,24,True,3PT,Above the Break 3,Right Side Center(RC)
99,231,25,True,3PT,Above the Break 3,Right Side Center(RC)
-114,22,11,True,2PT,Mid-Range,Left Side(L)
72,39,8,True,2PT,In The Paint (Non-RA),Right Side(R)
-111,22,11,False,2PT,Mid-Range,Left Side(L)
127,113,16,False,2PT,Mid-Range,Right Side Center(RC)
12,9,1,True,2PT,Restricted Area,Center(C)
-89,88,12,False,2PT,Mid-Range,Left Side(L)
-198,-5,19,True,2PT,Mid-Range,Left Side(L)
7,14,1,True,2PT,Restricted Area,Center(C)
78,238,25,True,3PT,Above the Break 3,Right Side Center(RC)
129,222,25,True,3PT,Above the Break 3,Right Side Center(RC)
106,230,25,False,3PT,Above the Break 3,Right Side Center(RC)
95,41,10,True,2PT,Mid-Range,Right Side(R)
171,123,21,False,2PT,Mid-Range,Right Side(R)
10,69,6,True,2PT,In The Paint (Non-RA),Center(C)
-130,219,25,False,3PT,Above the Break 3,Left Side Center(LC)
149,104,18,False,2PT,Mid-Range,Right Side(R)
-49,123,13,True,2PT,In The Paint (Non-RA),Center(C)
-149,205,25,True,3PT,Above the Break 3,Left Side Center(LC)
10,17,1,False,2PT,Restricted Area,Center(C)
10,0,1,True,2PT,Restricted Area,Center(C)
9,11,1,True,2PT,Restricted Area,Center(C)
-29,53,6,True,2PT,In The Paint (Non-RA),Center(C)
-144,214,25,False,3PT,Above the Break 3,Left Side Center(LC)
-155,-8,15,True,2PT,Mid-Range,Left Side(L)
78,47,9,False,2PT,In The Paint (Non-RA),Right Side(R)
124,235,26,False,3PT,Above the Break 3,Right Side Center(RC)
118,112,16,False,2PT,Mid-Range,Right Side Center(RC)
37,14,3,True,2PT,Restricted Area,Center(C)
133,213,25,True,3PT,Above the Break 3,Right Side Center(RC)
-131,227,26,True,3PT,Above the Break 3,Left Side Center(LC)
236,11,23,False,3PT,Right Corner 3,Right Side(R)
-146,206,25,False,3PT,Above the Break 3,Left Side Center(LC)
-65,113,13,False,2PT,In The Paint (Non-RA),Center(C)
-139,220,26,False,3PT,Above the Break 3,Left Side Center(LC)
211,-2,21,True,2PT,Mid-Range,Right Side(R)
-221,105,24,True,3PT,Above the Break 3,Left Side Center(LC)
7,110,11,False,2PT,In The Paint (Non-RA),Center(C)
-147,214,25,True,3PT,Above the Break 3,Left Side Center(LC)
116,34,12,False,2PT,Mid-Range,Right Side(R)
-229,28,23,False,3PT,Left Corner 3,Left Side(L)
226,127,25,False,3PT,Above the Break 3,Right Side Center(RC)
100,80,12,False,2PT,Mid-Range,Right Side(R)
-5,12,1,True,2PT,Restricted Area,Center(C)
-73,239,24,False,3PT,Above the Break 3,Center(C)
-166,198,25,False,3PT,Above the Break 3,Left Side Center(LC)
0,1,0,False,2PT,Restricted Area,Center(C)
84,66,10,False,2PT,Mid-Range,Right Side(R)
2,25,2,True,2PT,Restricted Area,Center(C)
143,134,19,False,2PT,Mid-Range,Right Side Center(RC)
170,61,18,True,2PT,Mid-Range,Right Side(R)
10,15,1,True,2PT,Restricted Area,Center(C)
-180,52,18,False,2PT,Mid-Range,Left Side(L)
-116,192,22,False,2PT,Mid-Range,Left Side Center(LC)
12,17,2,True,2PT,Restricted Area,Center(C)
-21,6,2,False,2PT,Restricted Area,Center(C)
-7,1,0,True,2PT,Restricted Area,Center(C)
149,131,19,False,2PT,Mid-Range,Right Side Center(RC)
-179,17,17,False,2PT,Mid-Range,Left Side(L)
106,11,10,False,2PT,Mid-Range,Right Side(R)
-224,6,22,True,3PT,Left Corner 3,Left Side(L)
-37,164,16,True,2PT,Mid-Range,Center(C)
-127,160,20,False,2PT,Mid-Range,Left Side Center(LC)
133,-6,13,False,2PT,Mid-Range,Right Side(R)
29,1,2,True,2PT,Restricted Area,Center(C)
-144,205,25,True,3PT,Above the Break 3,Left Side Center(LC)
-117,132,17,False,2PT,Mid-Range,Left Side Center(LC)
-150,89,17,False,2PT,Mid-Range,Left Side(L)
80,151,17,False,2PT,Mid-Range,Right Side Center(RC)
152,-6,15,True,2PT,Mid-Range,Right Side(R)
45,41,6,False,2PT,In The Paint (Non-RA),Center(C)
18,23,2,False,2PT,Restricted Area,Center(C)
34,110,11,True,2PT,In The Paint (Non-RA),Center(C)
-21,9,2,True,2PT,Restricted Area,Center(C)
103,131,16,True,2PT,Mid-Range,Right Side Center(RC)
207,41,21,True,2PT,Mid-Range,Right Side(R)
-155,71,17,False,2PT,Mid-Range,Left Side(L)
-138,4,13,False,2PT,Mid-Range,Left Side(L)
-112,170,20,False,2PT,Mid-Range,Left Side Center(LC)
201,3,20,False,2PT,Mid-Range,Right Side(R)
116,83,14,False,2PT,Mid-Range,Right Side(R)
-147,102,17,True,2PT,Mid-Range,Left Side(L)
-7,1,0,True,2PT,Restricted Area,Center(C)
-169,82,18,False,2PT,Mid-Range,Left Side(L)
-2,12,1,False,2PT,Restricted Area,Center(C)
-97,228,24,True,3PT,Above the Break 3,Left Side Center(LC)
187,91,20,False,2PT,Mid-Range,Right Side(R)
62,153,16,False,2PT,Mid-Range,Right Side Center(RC)
15,140,14,True,2PT,Mid-Range,Center(C)
21,20,2,True,2PT,Restricted Area,Center(C)
45,77,8,False,2PT,In The Paint (Non-RA),Right Side(R)
23,25,3,False,2PT,Restricted Area,Center(C)
-153,153,21,False,2PT,Mid-Range,Left Side Center(LC)
-142,91,16,False,2PT,Mid-Range,Left Side(L)
28,12,3,False,2PT,Restricted Area,Center(C)
42,102,11,True,2PT,In The Paint (Non-RA),Center(C)
-139,146,20,True,2PT,Mid-Range,Left Side Center(LC)
-153,56,16,False,2PT,Mid-Range,Left Side(L)
189,168,25,True,3PT,Above the Break 3,Right Side Center(RC)
170,181,24,False,3PT,Above the Break 3,Right Side Center(RC)
1,25,2,True,2PT,Restricted Area,Center(C)
231,0,23,False,3PT,Right Corner 3,Right Side(R)
173,176,24,False,3PT,Above the Break 3,Right Side Center(RC)
18,6,1,True,2PT,Restricted Area,Center(C)
-229,-6,22,False,3PT,Left Corner 3,Left Side(L)
173,86,19,True,2PT,Mid-Range,Right Side(R)
10,17,1,False,2PT,Restricted Area,Center(C)
3,16,1,False,2PT,Restricted Area,Center(C)
-146,203,25,True,3PT,Above the Break 3,Left Side Center(LC)
138,216,25,False,3PT,Above the Break 3,Right Side Center(RC)
-95,52,10,False,2PT,Mid-Range,Left Side(L)
168,-11,16,False,2PT,Mid-Range,Right Side(R)
6,17,1,False,2PT,Restricted Area,Center(C)
-136,82,15,False,2PT,Mid-Range,Left Side(L)
-229,34,23,True,3PT,Left Corner 3,Left Side(L)
-169,99,19,False,2PT,Mid-Range,Left Side(L)
-29,17,3,False,2PT,Restricted Area,Center(C)
-155,56,16,True,2PT,Mid-Range,Left Side(L)
170,0,17,True,2PT,Mid-Range,Right Side(R)
-155,127,20,False,2PT,Mid-Range,Left Side Center(LC)
-7,23,2,False,2PT,Restricted Area,Center(C)
-10,15,1,True,2PT,Restricted Area,Center(C)
-51,101,11,True,2PT,In The Paint (Non-RA),Center(C)
1,69,6,False,2PT,In The Paint (Non-RA),Center(C)
9,17,1,False,2PT,Restricted Area,Center(C)
9,26,2,True,2PT,Restricted Area,Center(C)
171,195,25,False,3PT,Above the Break 3,Right Side Center(RC)
-13,52,5,True,2PT,In The Paint (Non-RA),Center(C)
12,22,2,False,2PT,Restricted Area,Center(C)
-105,149,18,False,2PT,Mid-Range,Left Side Center(LC)
-7,69,6,False,2PT,In The Paint (Non-RA),Center(C)
20,66,6,False,2PT,In The Paint (Non-RA),Center(C)
-138,85,16,True,2PT,Mid-Range,Left Side(L)
-144,143,20,False,2PT,Mid-Range,Left Side Center(LC)
187,36,19,False,2PT,Mid-Range,Right Side(R)
