loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
-7.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-237.0,2.0,23.0,False,3PT,Left Corner 3,Left Side(L)
240.0,-11.0,24.0,False,3PT,Right Corner 3,Right Side(R)
-45.0,11.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-6.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-12.0,18.0,2.0,False,2PT,Restricted Area,Center(C)
-25.0,-1.0,2.0,True,2PT,Restricted Area,Center(C)
-25.0,36.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-7.0,144.0,14.0,False,2PT,Mid-Range,Center(C)
6.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-183.0,-1.0,18.0,False,2PT,Mid-Range,Left Side(L)
-227.0,87.0,24.0,False,3PT,Left Corner 3,Left Side(L)
78.0,110.0,13.0,False,2PT,In The Paint (Non-RA),Right Side(R)
2.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
141.0,198.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-45.0,13.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-6.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-191.0,-21.0,19.0,True,2PT,Mid-Range,Left Side(L)
-235.0,18.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-7.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
228.0,61.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-60.0,264.0,27.0,True,3PT,Above the Break 3,Center(C)
189.0,-26.0,19.0,False,2PT,Mid-Range,Right Side(R)
-11.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
-205.0,169.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-9.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
-230.0,97.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
230.0,-10.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-238.0,-6.0,23.0,True,3PT,Left Corner 3,Left Side(L)
140.0,47.0,14.0,True,2PT,Mid-Range,Right Side(R)
-45.0,188.0,19.0,True,2PT,Mid-Range,Center(C)
-61.0,92.0,11.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-6.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
-110.0,159.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-53.0,156.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
-23.0,19.0,2.0,False,2PT,Restricted Area,Center(C)
-13.0,10.0,1.0,True,2PT,Restricted Area,Center(C)
61.0,170.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
30.0,8.0,3.0,False,2PT,Restricted Area,Center(C)
-30.0,11.0,3.0,True,2PT,Restricted Area,Center(C)
-179.0,110.0,21.0,True,2PT,Mid-Range,Left Side(L)
-7.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-38.0,16.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-160.0,101.0,18.0,True,2PT,Mid-Range,Left Side(L)
19.0,247.0,24.0,True,3PT,Above the Break 3,Center(C)
-246.0,-1.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-11.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
-4.0,124.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
-114.0,232.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-12.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
17.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
91.0,237.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-45.0,23.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-34.0,7.0,3.0,True,2PT,Restricted Area,Center(C)
37.0,67.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-19.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-7.0,242.0,24.0,False,3PT,Above the Break 3,Center(C)
60.0,21.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
179.0,-1.0,17.0,False,2PT,Mid-Range,Right Side(R)
0.0,41.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
222.0,110.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
50.0,2.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
191.0,144.0,23.0,True,3PT,Above the Break 3,Right Side Center(RC)
-161.0,56.0,17.0,False,2PT,Mid-Range,Left Side(L)
-7.0,41.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-2.0,62.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
163.0,131.0,20.0,True,2PT,Mid-Range,Right Side Center(RC)
33.0,36.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-204.0,159.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-142.0,52.0,15.0,True,2PT,Mid-Range,Left Side(L)
-179.0,16.0,17.0,False,2PT,Mid-Range,Left Side(L)
96.0,110.0,14.0,True,2PT,Mid-Range,Right Side(R)
-124.0,224.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
35.0,28.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
20.0,11.0,2.0,True,2PT,Restricted Area,Center(C)
238.0,47.0,24.0,False,3PT,Right Corner 3,Right Side(R)
-66.0,38.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
20.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
227.0,13.0,22.0,False,3PT,Right Corner 3,Right Side(R)
1.0,242.0,24.0,False,3PT,Above the Break 3,Center(C)
-158.0,208.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-25.0,28.0,3.0,False,2PT,Restricted Area,Center(C)
-115.0,144.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
6.0,52.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-30.0,7.0,3.0,True,2PT,Restricted Area,Center(C)
-14.0,2.0,1.0,False,2PT,Restricted Area,Center(C)
0.0,203.0,20.0,True,2PT,Mid-Range,Center(C)
17.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
-32.0,11.0,3.0,True,2PT,Restricted Area,Center(C)
,,,True,3PT,,
25.0,7.0,2.0,False,2PT,Restricted Area,Center(C)
-17.0,126.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,41.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
38.0,23.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
220.0,106.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-199.0,16.0,19.0,True,2PT,Mid-Range,Left Side(L)
25.0,36.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-17.0,400.0,40.0,False,3PT,Above the Break 3,Back Court(BC)
-56.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
,,,True,3PT,,
107.0,41.0,11.0,False,2PT,Mid-Range,Right Side(R)
182.0,95.0,20.0,False,2PT,Mid-Range,Right Side(R)
177.0,0.0,17.0,False,2PT,Mid-Range,Right Side(R)
-7.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
43.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
210.0,124.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-71.0,36.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
97.0,249.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-147.0,198.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-165.0,16.0,16.0,True,2PT,Mid-Range,Left Side(L)
1.0,16.0,1.0,True,2PT,Restricted Area,Center(C)
-14.0,193.0,19.0,False,2PT,Mid-Range,Center(C)
-250.0,2.0,25.0,True,3PT,Left Corner 3,Left Side(L)
4.0,16.0,1.0,False,2PT,Restricted Area,Center(C)
161.0,234.0,28.0,False,3PT,Above the Break 3,Right Side Center(RC)
17.0,21.0,2.0,True,2PT,Restricted Area,Center(C)
145.0,82.0,16.0,True,2PT,Mid-Range,Right Side(R)
-2.0,178.0,17.0,False,2PT,Mid-Range,Center(C)
66.0,190.0,20.0,True,2PT,Mid-Range,Right Side Center(RC)
1.0,183.0,18.0,True,2PT,Mid-Range,Center(C)
66.0,239.0,24.0,True,3PT,Above the Break 3,Center(C)
-14.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
-233.0,18.0,23.0,True,3PT,Left Corner 3,Left Side(L)
12.0,174.0,17.0,True,2PT,Mid-Range,Center(C)
-168.0,47.0,17.0,True,2PT,Mid-Range,Left Side(L)
1.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-227.0,75.0,23.0,False,3PT,Left Corner 3,Left Side(L)
130.0,249.0,28.0,False,3PT,Above the Break 3,Right Side Center(RC)
1.0,0.0,0.0,False,2PT,Restricted Area,Center(C)
71.0,237.0,24.0,False,3PT,Above the Break 3,Center(C)
1.0,-1.0,0.0,True,2PT,Restricted Area,Center(C)
-96.0,178.0,20.0,True,2PT,Mid-Range,Left Side Center(LC)
-7.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
4.0,16.0,1.0,False,2PT,Restricted Area,Center(C)
-11.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
-43.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
2.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-43.0,185.0,18.0,True,2PT,Mid-Range,Center(C)
-20.0,2.0,2.0,True,2PT,Restricted Area,Center(C)
-6.0,72.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-19.0,321.0,32.0,True,3PT,Above the Break 3,Center(C)
2.0,203.0,20.0,True,2PT,Mid-Range,Center(C)
-148.0,61.0,16.0,False,2PT,Mid-Range,Left Side(L)
-233.0,13.0,23.0,False,3PT,Left Corner 3,Left Side(L)
12.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
25.0,7.0,2.0,False,2PT,Restricted Area,Center(C)
235.0,-1.0,23.0,False,3PT,Right Corner 3,Right Side(R)
10.0,0.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,9.0,0.0,False,2PT,Restricted Area,Center(C)
7.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
-117.0,219.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-4.0,254.0,25.0,False,3PT,Above the Break 3,Center(C)
-12.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-237.0,16.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-6.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-228.0,70.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-52.0,124.0,13.0,False,2PT,In The Paint (Non-RA),Center(C)
227.0,21.0,22.0,False,3PT,Right Corner 3,Right Side(R)
0.0,8.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-6.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
-110.0,129.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
0.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
63.0,237.0,24.0,False,3PT,Above the Break 3,Center(C)
235.0,16.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-70.0,160.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-4.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-240.0,46.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-137.0,141.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-12.0,56.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
66.0,237.0,24.0,False,3PT,Above the Break 3,Center(C)
119.0,149.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
-76.0,115.0,13.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-48.0,249.0,25.0,True,3PT,Above the Break 3,Center(C)
-65.0,65.0,9.0,False,2PT,In The Paint (Non-RA),Left Side(L)
2.0,110.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-168.0,195.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-130.0,213.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-61.0,244.0,25.0,False,3PT,Above the Break 3,Center(C)
-89.0,149.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
-68.0,8.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-63.0,62.0,8.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-237.0,16.0,23.0,True,3PT,Left Corner 3,Left Side(L)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-2.0,8.0,0.0,True,2PT,Restricted Area,Center(C)
228.0,8.0,22.0,False,3PT,Right Corner 3,Right Side(R)
-223.0,131.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-183.0,175.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
0.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
123.0,177.0,21.0,False,2PT,Mid-Range,Right Side Center(RC)
-223.0,62.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-132.0,218.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-165.0,2.0,16.0,False,2PT,Mid-Range,Left Side(L)
-138.0,67.0,15.0,False,2PT,Mid-Range,Left Side(L)
28.0,180.0,18.0,False,2PT,Mid-Range,Center(C)
137.0,213.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
233.0,56.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-65.0,56.0,8.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-114.0,136.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-34.0,100.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-122.0,228.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-7.0,65.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-122.0,21.0,12.0,False,2PT,Mid-Range,Left Side(L)
-2.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
-42.0,129.0,13.0,False,2PT,In The Paint (Non-RA),Center(C)
117.0,129.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
68.0,237.0,24.0,False,3PT,Above the Break 3,Center(C)
-29.0,213.0,21.0,True,2PT,Mid-Range,Center(C)
68.0,67.0,9.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-155.0,210.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
14.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
130.0,56.0,14.0,False,2PT,Mid-Range,Right Side(R)
-194.0,164.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-20.0,11.0,2.0,True,2PT,Restricted Area,Center(C)
10.0,208.0,20.0,True,2PT,Mid-Range,Center(C)
-202.0,178.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-2.0,141.0,14.0,True,2PT,Mid-Range,Center(C)
2.0,43.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-125.0,85.0,15.0,True,2PT,Mid-Range,Left Side(L)
125.0,85.0,15.0,False,2PT,Mid-Range,Right Side(R)
-16.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
128.0,3.0,12.0,True,2PT,Mid-Range,Right Side(R)
-201.0,190.0,27.0,False,3PT,Above the Break 3,Left Side Center(LC)
-47.0,36.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
96.0,136.0,16.0,False,2PT,Mid-Range,Right Side Center(RC)
107.0,234.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
9.0,52.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-71.0,249.0,25.0,True,3PT,Above the Break 3,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-124.0,65.0,14.0,True,2PT,Mid-Range,Left Side(L)
-22.0,65.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-17.0,178.0,17.0,False,2PT,Mid-Range,Center(C)
6.0,13.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
2.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
192.0,169.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-34.0,165.0,16.0,False,2PT,Mid-Range,Center(C)
-92.0,159.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
-1.0,46.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
6.0,65.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-9.0,203.0,20.0,False,2PT,Mid-Range,Center(C)
-110.0,146.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
-209.0,174.0,27.0,True,3PT,Above the Break 3,Left Side Center(LC)
63.0,149.0,16.0,True,2PT,Mid-Range,Right Side Center(RC)
-53.0,203.0,20.0,False,2PT,Mid-Range,Center(C)
56.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
2.0,0.0,0.0,False,2PT,Restricted Area,Center(C)
-110.0,237.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
48.0,180.0,18.0,False,2PT,Mid-Range,Center(C)
1.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
71.0,180.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
9.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-92.0,174.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
-24.0,-11.0,2.0,False,2PT,Restricted Area,Center(C)
1.0,26.0,2.0,True,2PT,Restricted Area,Center(C)
197.0,159.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-14.0,8.0,1.0,False,2PT,Restricted Area,Center(C)
241.0,26.0,24.0,False,3PT,Right Corner 3,Right Side(R)
6.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
-25.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-78.0,21.0,8.0,True,2PT,In The Paint (Non-RA),Left Side(L)
20.0,61.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
17.0,26.0,3.0,True,2PT,Restricted Area,Center(C)
143.0,169.0,22.0,True,2PT,Mid-Range,Right Side Center(RC)
-2.0,31.0,3.0,True,2PT,Restricted Area,Center(C)
-52.0,169.0,17.0,True,2PT,Mid-Range,Center(C)
0.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-66.0,46.0,8.0,True,2PT,In The Paint (Non-RA),Left Side(L)
14.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
197.0,169.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-11.0,41.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
1.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
-14.0,2.0,1.0,False,2PT,Restricted Area,Center(C)
166.0,195.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-119.0,51.0,12.0,False,2PT,Mid-Range,Left Side(L)
236.0,-11.0,23.0,True,3PT,Right Corner 3,Right Side(R)
6.0,205.0,20.0,True,2PT,Mid-Range,Center(C)
25.0,198.0,19.0,True,2PT,Mid-Range,Center(C)
-17.0,11.0,2.0,False,2PT,Restricted Area,Center(C)
140.0,16.0,14.0,False,2PT,Mid-Range,Right Side(R)
156.0,110.0,19.0,False,2PT,Mid-Range,Right Side(R)
19.0,7.0,2.0,True,2PT,Restricted Area,Center(C)
-179.0,139.0,22.0,True,2PT,Mid-Range,Left Side Center(LC)
-227.0,11.0,22.0,False,3PT,Left Corner 3,Left Side(L)
-112.0,237.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
14.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-86.0,239.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
114.0,228.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
38.0,36.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-178.0,-16.0,17.0,True,2PT,Mid-Range,Left Side(L)
17.0,264.0,26.0,True,3PT,Above the Break 3,Center(C)
45.0,178.0,18.0,False,2PT,Mid-Range,Center(C)
81.0,16.0,8.0,False,2PT,Mid-Range,Right Side(R)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-6.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
1.0,16.0,1.0,False,2PT,Restricted Area,Center(C)
-9.0,3.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-156.0,85.0,17.0,True,2PT,Mid-Range,Left Side(L)
-127.0,101.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
-66.0,-5.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-1.0,36.0,3.0,True,2PT,Restricted Area,Center(C)
-50.0,247.0,25.0,False,3PT,Above the Break 3,Center(C)
-106.0,120.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
0.0,16.0,1.0,True,2PT,Restricted Area,Center(C)
-68.0,232.0,24.0,False,3PT,Above the Break 3,Center(C)
-6.0,51.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-35.0,-1.0,3.0,True,2PT,Restricted Area,Center(C)
97.0,110.0,14.0,True,2PT,Mid-Range,Right Side(R)
-20.0,-1.0,2.0,True,2PT,Restricted Area,Center(C)
-107.0,120.0,16.0,True,2PT,Mid-Range,Left Side Center(LC)
-37.0,2.0,3.0,False,2PT,Restricted Area,Center(C)
-29.0,-5.0,2.0,True,2PT,Restricted Area,Center(C)
-29.0,-6.0,2.0,False,2PT,Restricted Area,Center(C)
55.0,188.0,19.0,False,2PT,Mid-Range,Center(C)
87.0,106.0,13.0,False,2PT,Mid-Range,Right Side(R)
-14.0,62.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-45.0,2.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-225.0,-6.0,22.0,True,3PT,Left Corner 3,Left Side(L)
12.0,65.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
-15.0,-4.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
9.0,-11.0,1.0,True,2PT,Restricted Area,Center(C)
-61.0,13.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-153.0,57.0,16.0,False,2PT,Mid-Range,Left Side(L)
0.0,-1.0,0.0,True,2PT,Restricted Area,Center(C)
4.0,208.0,20.0,False,2PT,Mid-Range,Center(C)
-9.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
110.0,116.0,15.0,True,2PT,Mid-Range,Right Side(R)
46.0,-1.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
120.0,214.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
27.0,200.0,20.0,False,2PT,Mid-Range,Center(C)
-29.0,170.0,17.0,False,2PT,Mid-Range,Center(C)
-183.0,-6.0,18.0,False,2PT,Mid-Range,Left Side(L)
84.0,232.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
35.0,65.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-45.0,61.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
27.0,3.0,2.0,False,2PT,Restricted Area,Center(C)
209.0,124.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-135.0,237.0,27.0,False,3PT,Above the Break 3,Left Side Center(LC)
-99.0,180.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
137.0,134.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
155.0,0.0,15.0,True,2PT,Mid-Range,Right Side(R)
-153.0,208.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-19.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,101.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
9.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-119.0,228.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
225.0,23.0,22.0,False,3PT,Right Corner 3,Right Side(R)
115.0,56.0,12.0,False,2PT,Mid-Range,Right Side(R)
177.0,47.0,18.0,False,2PT,Mid-Range,Right Side(R)
-11.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
-240.0,3.0,24.0,False,3PT,Left Corner 3,Left Side(L)
120.0,259.0,28.0,False,3PT,Above the Break 3,Right Side Center(RC)
120.0,141.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
135.0,95.0,16.0,False,2PT,Mid-Range,Right Side(R)
10.0,287.0,28.0,True,3PT,Above the Break 3,Center(C)
8.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-11.0,115.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
-74.0,52.0,9.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-6.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
169.0,41.0,17.0,True,2PT,Mid-Range,Right Side(R)
-25.0,198.0,19.0,False,2PT,Mid-Range,Center(C)
-20.0,-1.0,2.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
24.0,3.0,2.0,True,2PT,Restricted Area,Center(C)
-13.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
-1.0,139.0,13.0,False,2PT,Mid-Range,Center(C)
-87.0,28.0,9.0,False,2PT,Mid-Range,Left Side(L)
-147.0,11.0,14.0,False,2PT,Mid-Range,Left Side(L)
-130.0,223.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-24.0,7.0,2.0,False,2PT,Restricted Area,Center(C)
-6.0,105.0,10.0,True,2PT,In The Paint (Non-RA),Center(C)
-16.0,21.0,2.0,False,2PT,Restricted Area,Center(C)
-14.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
2.0,-6.0,0.0,True,2PT,Restricted Area,Center(C)
-58.0,159.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
-1.0,269.0,26.0,True,3PT,Above the Break 3,Center(C)
46.0,134.0,14.0,False,2PT,In The Paint (Non-RA),Center(C)
27.0,16.0,3.0,False,2PT,Restricted Area,Center(C)
-37.0,273.0,27.0,False,3PT,Above the Break 3,Center(C)
-12.0,18.0,2.0,False,2PT,Restricted Area,Center(C)
-14.0,193.0,19.0,True,2PT,Mid-Range,Center(C)
-196.0,8.0,19.0,False,2PT,Mid-Range,Left Side(L)
-112.0,237.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-43.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
-115.0,160.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-73.0,31.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,43.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
-168.0,2.0,16.0,True,2PT,Mid-Range,Left Side(L)
48.0,247.0,25.0,True,3PT,Above the Break 3,Center(C)
-102.0,170.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
17.0,46.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-179.0,11.0,17.0,True,2PT,Mid-Range,Left Side(L)
-179.0,188.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-194.0,174.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-30.0,26.0,3.0,True,2PT,Restricted Area,Center(C)
-70.0,16.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-1.0,46.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
14.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
38.0,80.0,8.0,True,2PT,In The Paint (Non-RA),Center(C)
-4.0,36.0,3.0,False,2PT,Restricted Area,Center(C)
30.0,247.0,24.0,True,3PT,Above the Break 3,Center(C)
-238.0,7.0,23.0,False,3PT,Left Corner 3,Left Side(L)
