loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
-19.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
190.0,162.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
179.0,189.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-11.0,0.0,1.0,False,2PT,Restricted Area,Center(C)
-11.0,72.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
187.0,186.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
18.0,-3.0,1.0,True,2PT,Restricted Area,Center(C)
226.0,112.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-26.0,19.0,3.0,True,2PT,Restricted Area,Center(C)
147.0,208.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-27.0,3.0,2.0,True,2PT,Restricted Area,Center(C)
-27.0,238.0,23.0,False,3PT,Above the Break 3,Center(C)
23.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
-90.0,145.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-231.0,-11.0,23.0,False,3PT,Left Corner 3,Left Side(L)
13.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
135.0,113.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-210.0,129.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-13.0,246.0,24.0,False,3PT,Above the Break 3,Center(C)
-23.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
4.0,9.0,0.0,True,2PT,Restricted Area,Center(C)
-23.0,11.0,2.0,False,2PT,Restricted Area,Center(C)
31.0,244.0,24.0,False,3PT,Above the Break 3,Center(C)
20.0,3.0,2.0,False,2PT,Restricted Area,Center(C)
18.0,-14.0,2.0,True,2PT,Restricted Area,Center(C)
58.0,236.0,24.0,True,3PT,Above the Break 3,Center(C)
-108.0,175.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
-187.0,48.0,19.0,False,2PT,Mid-Range,Left Side(L)
2.0,-8.0,0.0,False,2PT,Restricted Area,Center(C)
8.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
2.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
157.0,14.0,15.0,True,2PT,Mid-Range,Right Side(R)
-5.0,44.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
12.0,-13.0,1.0,True,2PT,Restricted Area,Center(C)
-15.0,246.0,24.0,False,3PT,Above the Break 3,Center(C)
53.0,194.0,20.0,False,2PT,Mid-Range,Center(C)
-155.0,135.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
70.0,205.0,21.0,False,2PT,Mid-Range,Right Side Center(RC)
-18.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
84.0,7.0,8.0,False,2PT,Mid-Range,Right Side(R)
-2.0,-3.0,0.0,True,2PT,Restricted Area,Center(C)
-152.0,159.0,21.0,True,2PT,Mid-Range,Left Side Center(LC)
176.0,53.0,18.0,True,2PT,Mid-Range,Right Side(R)
-155.0,206.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-232.0,-10.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-21.0,4.0,2.0,False,2PT,Restricted Area,Center(C)
24.0,242.0,24.0,False,3PT,Above the Break 3,Center(C)
21.0,26.0,3.0,False,2PT,Restricted Area,Center(C)
24.0,249.0,25.0,True,3PT,Above the Break 3,Center(C)
-70.0,60.0,9.0,False,2PT,In The Paint (Non-RA),Left Side(L)
1.0,261.0,26.0,False,3PT,Above the Break 3,Center(C)
-21.0,22.0,3.0,True,2PT,Restricted Area,Center(C)
2.0,-3.0,0.0,True,2PT,Restricted Area,Center(C)
18.0,247.0,24.0,True,3PT,Above the Break 3,Center(C)
-237.0,-14.0,23.0,True,3PT,Left Corner 3,Left Side(L)
130.0,209.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
1.0,254.0,25.0,True,3PT,Above the Break 3,Center(C)
-26.0,56.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
146.0,148.0,20.0,True,2PT,Mid-Range,Right Side Center(RC)
-43.0,242.0,24.0,True,3PT,Above the Break 3,Center(C)
-157.0,190.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-119.0,460.0,47.0,False,3PT,Backcourt,Back Court(BC)
-30.0,175.0,17.0,True,2PT,Mid-Range,Center(C)
-158.0,88.0,18.0,False,2PT,Mid-Range,Left Side(L)
4.0,186.0,18.0,False,2PT,Mid-Range,Center(C)
-142.0,198.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-15.0,-6.0,1.0,True,2PT,Restricted Area,Center(C)
45.0,66.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
36.0,34.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
78.0,263.0,27.0,True,3PT,Above the Break 3,Center(C)
-139.0,203.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
234.0,64.0,24.0,True,3PT,Right Corner 3,Right Side(R)
190.0,195.0,27.0,False,3PT,Above the Break 3,Right Side Center(RC)
237.0,0.0,23.0,False,3PT,Right Corner 3,Right Side(R)
18.0,14.0,2.0,False,2PT,Restricted Area,Center(C)
225.0,28.0,22.0,False,3PT,Right Corner 3,Right Side(R)
24.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-228.0,4.0,22.0,False,3PT,Left Corner 3,Left Side(L)
-82.0,131.0,15.0,False,2PT,Mid-Range,Left Side(L)
-7.0,244.0,24.0,True,3PT,Above the Break 3,Center(C)
-19.0,214.0,21.0,False,2PT,Mid-Range,Center(C)
9.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-205.0,142.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
146.0,201.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-35.0,31.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
10.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
-229.0,-10.0,22.0,False,3PT,Left Corner 3,Left Side(L)
23.0,0.0,2.0,False,2PT,Restricted Area,Center(C)
-8.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
233.0,25.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-11.0,209.0,20.0,False,2PT,Mid-Range,Center(C)
15.0,12.0,1.0,True,2PT,Restricted Area,Center(C)
-23.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-27.0,14.0,3.0,True,2PT,Restricted Area,Center(C)
-68.0,37.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
89.0,228.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-70.0,113.0,13.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-234.0,-14.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-19.0,-8.0,2.0,False,2PT,Restricted Area,Center(C)
23.0,11.0,2.0,True,2PT,Restricted Area,Center(C)
182.0,189.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-13.0,249.0,24.0,True,3PT,Above the Break 3,Center(C)
-26.0,66.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
40.0,170.0,17.0,False,2PT,Mid-Range,Center(C)
-141.0,78.0,16.0,False,2PT,Mid-Range,Left Side(L)
-19.0,41.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-19.0,4.0,1.0,False,2PT,Restricted Area,Center(C)
-16.0,-2.0,1.0,True,2PT,Restricted Area,Center(C)
-59.0,93.0,11.0,True,2PT,In The Paint (Non-RA),Left Side(L)
92.0,228.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-15.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
-21.0,-3.0,2.0,True,2PT,Restricted Area,Center(C)
-10.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
18.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
7.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-18.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
152.0,194.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
2.0,34.0,3.0,False,2PT,Restricted Area,Center(C)
-19.0,12.0,2.0,False,2PT,Restricted Area,Center(C)
-4.0,252.0,25.0,True,3PT,Above the Break 3,Center(C)
-188.0,160.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
21.0,6.0,2.0,False,2PT,Restricted Area,Center(C)
231.0,102.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-168.0,23.0,16.0,False,2PT,Mid-Range,Left Side(L)
-4.0,61.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-5.0,28.0,2.0,False,2PT,Restricted Area,Center(C)
241.0,7.0,24.0,True,3PT,Right Corner 3,Right Side(R)
7.0,250.0,25.0,True,3PT,Above the Break 3,Center(C)
130.0,227.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
34.0,0.0,3.0,False,2PT,Restricted Area,Center(C)
-34.0,9.0,3.0,False,2PT,Restricted Area,Center(C)
-27.0,14.0,3.0,False,2PT,Restricted Area,Center(C)
-59.0,156.0,16.0,True,2PT,Mid-Range,Left Side Center(LC)
110.0,148.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
225.0,25.0,22.0,True,3PT,Right Corner 3,Right Side(R)
-2.0,247.0,24.0,False,3PT,Above the Break 3,Center(C)
114.0,227.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
4.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
23.0,20.0,3.0,True,2PT,Restricted Area,Center(C)
9.0,250.0,25.0,False,3PT,Above the Break 3,Center(C)
230.0,-2.0,23.0,True,3PT,Right Corner 3,Right Side(R)
7.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-18.0,11.0,2.0,False,2PT,Restricted Area,Center(C)
1.0,102.0,10.0,True,2PT,In The Paint (Non-RA),Center(C)
29.0,11.0,3.0,False,2PT,Restricted Area,Center(C)
21.0,0.0,2.0,True,2PT,Restricted Area,Center(C)
-7.0,250.0,25.0,True,3PT,Above the Break 3,Center(C)
-51.0,71.0,8.0,True,2PT,In The Paint (Non-RA),Left Side(L)
-234.0,0.0,23.0,True,3PT,Left Corner 3,Left Side(L)
116.0,-5.0,11.0,False,2PT,Mid-Range,Right Side(R)
2.0,247.0,24.0,False,3PT,Above the Break 3,Center(C)
26.0,1.0,2.0,True,2PT,Restricted Area,Center(C)
105.0,134.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-37.0,206.0,20.0,True,2PT,Mid-Range,Center(C)
-111.0,159.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
13.0,60.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-220.0,119.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
192.0,151.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-4.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-2.0,-2.0,0.0,True,2PT,Restricted Area,Center(C)
-187.0,-16.0,18.0,False,2PT,Mid-Range,Left Side(L)
0.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
-136.0,220.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
241.0,-13.0,24.0,False,3PT,Right Corner 3,Right Side(R)
0.0,4.0,0.0,False,2PT,Restricted Area,Center(C)
-131.0,227.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
0.0,53.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
143.0,206.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
92.0,67.0,11.0,False,2PT,Mid-Range,Right Side(R)
-27.0,7.0,2.0,True,2PT,Restricted Area,Center(C)
78.0,33.0,8.0,True,2PT,In The Paint (Non-RA),Right Side(R)
1.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
132.0,216.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-65.0,26.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-2.0,-2.0,0.0,False,2PT,Restricted Area,Center(C)
-11.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
133.0,123.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
170.0,176.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
73.0,172.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
-95.0,154.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
237.0,23.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-239.0,44.0,24.0,True,3PT,Left Corner 3,Left Side(L)
7.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
-60.0,170.0,18.0,False,2PT,Mid-Range,Left Side Center(LC)
192.0,34.0,19.0,True,2PT,Mid-Range,Right Side(R)
69.0,17.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
233.0,75.0,24.0,True,3PT,Right Corner 3,Right Side(R)
181.0,172.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
1.0,-6.0,0.0,True,2PT,Restricted Area,Center(C)
-10.0,60.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
166.0,112.0,20.0,True,2PT,Mid-Range,Right Side(R)
127.0,151.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
12.0,53.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
-62.0,77.0,9.0,False,2PT,In The Paint (Non-RA),Left Side(L)
182.0,31.0,18.0,False,2PT,Mid-Range,Right Side(R)
-171.0,135.0,21.0,True,2PT,Mid-Range,Left Side Center(LC)
-179.0,194.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
130.0,230.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
-10.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
67.0,157.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-16.0,7.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
146.0,86.0,16.0,False,2PT,Mid-Range,Right Side(R)
-185.0,173.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-15.0,63.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
6.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-5.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-13.0,0.0,1.0,False,2PT,Restricted Area,Center(C)
-32.0,44.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
0.0,12.0,1.0,False,2PT,Restricted Area,Center(C)
0.0,-13.0,1.0,True,2PT,Restricted Area,Center(C)
-65.0,42.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-204.0,72.0,21.0,False,2PT,Mid-Range,Left Side(L)
-8.0,711.0,71.0,False,3PT,Backcourt,Back Court(BC)
141.0,119.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
0.0,53.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
83.0,97.0,12.0,False,2PT,Mid-Range,Right Side(R)
-237.0,72.0,24.0,False,3PT,Left Corner 3,Left Side(L)
34.0,209.0,21.0,True,2PT,Mid-Range,Center(C)
-52.0,37.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-73.0,241.0,25.0,True,3PT,Above the Break 3,Center(C)
-48.0,160.0,16.0,False,2PT,Mid-Range,Center(C)
-103.0,37.0,10.0,False,2PT,Mid-Range,Left Side(L)
231.0,0.0,23.0,False,3PT,Right Corner 3,Right Side(R)
-26.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
-97.0,249.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
-155.0,200.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-171.0,189.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
223.0,9.0,22.0,False,3PT,Right Corner 3,Right Side(R)
53.0,170.0,17.0,True,2PT,Mid-Range,Center(C)
-169.0,45.0,17.0,False,2PT,Mid-Range,Left Side(L)
-229.0,71.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-30.0,60.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-30.0,93.0,9.0,True,2PT,In The Paint (Non-RA),Center(C)
-15.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-15.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-133.0,66.0,14.0,False,2PT,Mid-Range,Left Side(L)
-101.0,15.0,10.0,False,2PT,Mid-Range,Left Side(L)
-116.0,222.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-16.0,20.0,2.0,False,2PT,Restricted Area,Center(C)
78.0,118.0,14.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-177.0,31.0,17.0,True,2PT,Mid-Range,Left Side(L)
-111.0,190.0,22.0,False,2PT,Mid-Range,Left Side Center(LC)
4.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
21.0,14.0,2.0,True,2PT,Restricted Area,Center(C)
2.0,121.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
7.0,47.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
173.0,15.0,17.0,True,2PT,Mid-Range,Right Side(R)
163.0,197.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
118.0,17.0,11.0,False,2PT,Mid-Range,Right Side(R)
-10.0,69.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
58.0,238.0,24.0,True,3PT,Above the Break 3,Center(C)
20.0,102.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
-8.0,17.0,1.0,False,2PT,Restricted Area,Center(C)
2.0,17.0,1.0,False,2PT,Restricted Area,Center(C)
65.0,89.0,11.0,False,2PT,In The Paint (Non-RA),Right Side(R)
83.0,3.0,8.0,False,2PT,Mid-Range,Right Side(R)
20.0,12.0,2.0,False,2PT,Restricted Area,Center(C)
28.0,66.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
7.0,33.0,3.0,False,2PT,Restricted Area,Center(C)
70.0,20.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
157.0,3.0,15.0,False,2PT,Mid-Range,Right Side(R)
-13.0,74.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
29.0,20.0,3.0,False,2PT,Restricted Area,Center(C)
17.0,9.0,1.0,True,2PT,Restricted Area,Center(C)
-112.0,129.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
-103.0,39.0,11.0,True,2PT,Mid-Range,Left Side(L)
-199.0,20.0,20.0,False,2PT,Mid-Range,Left Side(L)
47.0,183.0,18.0,False,2PT,Mid-Range,Center(C)
-198.0,80.0,21.0,False,2PT,Mid-Range,Left Side(L)
78.0,143.0,16.0,False,2PT,Mid-Range,Right Side Center(RC)
-84.0,22.0,8.0,False,2PT,Mid-Range,Left Side(L)
-40.0,45.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
6.0,33.0,3.0,True,2PT,Restricted Area,Center(C)
9.0,12.0,1.0,True,2PT,Restricted Area,Center(C)
65.0,64.0,9.0,True,2PT,In The Paint (Non-RA),Right Side(R)
-4.0,154.0,15.0,False,2PT,Mid-Range,Center(C)
-26.0,7.0,2.0,False,2PT,Restricted Area,Center(C)
-123.0,74.0,14.0,False,2PT,Mid-Range,Left Side(L)
-34.0,42.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
28.0,201.0,20.0,False,2PT,Mid-Range,Center(C)
-114.0,227.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
29.0,11.0,3.0,False,2PT,Restricted Area,Center(C)
-11.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
12.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
-9.0,20.0,2.0,True,2PT,Restricted Area,Center(C)
91.0,12.0,9.0,False,2PT,Mid-Range,Right Side(R)
-10.0,14.0,1.0,True,2PT,Restricted Area,Center(C)
103.0,22.0,10.0,True,2PT,Mid-Range,Right Side(R)
-15.0,146.0,14.0,False,2PT,Mid-Range,Center(C)
77.0,244.0,25.0,True,3PT,Above the Break 3,Center(C)
7.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
70.0,118.0,13.0,False,2PT,In The Paint (Non-RA),Right Side(R)
24.0,255.0,25.0,True,3PT,Above the Break 3,Center(C)
-75.0,183.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
118.0,61.0,13.0,False,2PT,Mid-Range,Right Side(R)
192.0,93.0,21.0,False,2PT,Mid-Range,Right Side(R)
12.0,228.0,22.0,False,2PT,Mid-Range,Center(C)
34.0,7.0,3.0,False,2PT,Restricted Area,Center(C)
6.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
54.0,205.0,21.0,False,2PT,Mid-Range,Center(C)
179.0,93.0,20.0,True,2PT,Mid-Range,Right Side(R)
100.0,33.0,10.0,True,2PT,Mid-Range,Right Side(R)
-139.0,137.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
9.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
56.0,48.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
67.0,58.0,8.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-114.0,94.0,14.0,False,2PT,Mid-Range,Left Side(L)
157.0,203.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
88.0,30.0,9.0,False,2PT,Mid-Range,Right Side(R)
91.0,41.0,9.0,False,2PT,Mid-Range,Right Side(R)
-41.0,97.0,10.0,False,2PT,In The Paint (Non-RA),Center(C)
72.0,89.0,11.0,True,2PT,In The Paint (Non-RA),Right Side(R)
-103.0,124.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
20.0,244.0,24.0,False,3PT,Above the Break 3,Center(C)
143.0,47.0,15.0,True,2PT,Mid-Range,Right Side(R)
18.0,11.0,2.0,False,2PT,Restricted Area,Center(C)
-10.0,15.0,1.0,True,2PT,Restricted Area,Center(C)
83.0,157.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
10.0,249.0,24.0,True,3PT,Above the Break 3,Center(C)
-18.0,23.0,2.0,True,2PT,Restricted Area,Center(C)
181.0,282.0,33.0,False,3PT,Above the Break 3,Right Side Center(RC)
-21.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
-4.0,9.0,0.0,True,2PT,Restricted Area,Center(C)
111.0,39.0,11.0,False,2PT,Mid-Range,Right Side(R)
1.0,64.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
100.0,121.0,15.0,False,2PT,Mid-Range,Right Side(R)
138.0,25.0,14.0,True,2PT,Mid-Range,Right Side(R)
-130.0,208.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
1.0,72.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-134.0,140.0,19.0,False,2PT,Mid-Range,Left Side Center(LC)
133.0,118.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
-2.0,17.0,1.0,True,2PT,Restricted Area,Center(C)
12.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
95.0,228.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-152.0,28.0,15.0,True,2PT,Mid-Range,Left Side(L)
-130.0,142.0,19.0,True,2PT,Mid-Range,Left Side Center(LC)
-5.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,41.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
28.0,63.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
37.0,179.0,18.0,False,2PT,Mid-Range,Center(C)
34.0,187.0,19.0,True,2PT,Mid-Range,Center(C)
-86.0,471.0,47.0,False,3PT,Backcourt,Back Court(BC)
9.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-232.0,42.0,23.0,False,3PT,Left Corner 3,Left Side(L)
80.0,127.0,15.0,True,2PT,In The Paint (Non-RA),Right Side(R)
141.0,131.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
13.0,4.0,1.0,True,2PT,Restricted Area,Center(C)
94.0,92.0,13.0,True,2PT,Mid-Range,Right Side(R)
-81.0,235.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
6.0,80.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
53.0,189.0,19.0,False,2PT,Mid-Range,Center(C)
64.0,175.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
140.0,99.0,17.0,False,2PT,Mid-Range,Right Side(R)
-4.0,6.0,0.0,False,2PT,Restricted Area,Center(C)
-4.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
-16.0,200.0,20.0,False,2PT,Mid-Range,Center(C)
0.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-134.0,186.0,22.0,False,2PT,Mid-Range,Left Side Center(LC)
-2.0,19.0,1.0,True,2PT,Restricted Area,Center(C)
-4.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
-11.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
-93.0,154.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
13.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-5.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
125.0,146.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
15.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
9.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
17.0,9.0,1.0,False,2PT,Restricted Area,Center(C)
-19.0,254.0,25.0,False,3PT,Above the Break 3,Center(C)
26.0,145.0,14.0,True,2PT,Mid-Range,Center(C)
36.0,53.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-149.0,33.0,15.0,False,2PT,Mid-Range,Left Side(L)
61.0,9.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
144.0,211.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
121.0,118.0,16.0,True,2PT,Mid-Range,Right Side Center(RC)
-163.0,60.0,17.0,False,2PT,Mid-Range,Left Side(L)
111.0,228.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
15.0,1.0,1.0,True,2PT,Restricted Area,Center(C)
2.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
119.0,172.0,20.0,False,2PT,Mid-Range,Right Side Center(RC)
43.0,15.0,4.0,False,2PT,In The Paint (Non-RA),Center(C)
-23.0,260.0,26.0,False,3PT,Above the Break 3,Center(C)
-5.0,14.0,1.0,False,2PT,Restricted Area,Center(C)
141.0,55.0,15.0,False,2PT,Mid-Range,Right Side(R)
181.0,45.0,18.0,False,2PT,Mid-Range,Right Side(R)
7.0,4.0,0.0,True,2PT,Restricted Area,Center(C)
-138.0,104.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
114.0,31.0,11.0,False,2PT,Mid-Range,Right Side(R)
166.0,31.0,16.0,False,2PT,Mid-Range,Right Side(R)
-133.0,25.0,13.0,True,2PT,Mid-Range,Left Side(L)
155.0,23.0,15.0,False,2PT,Mid-Range,Right Side(R)
86.0,235.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
155.0,200.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
6.0,22.0,2.0,False,2PT,Restricted Area,Center(C)
-100.0,228.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
43.0,58.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
15.0,19.0,2.0,True,2PT,Restricted Area,Center(C)
-4.0,9.0,0.0,False,2PT,Restricted Area,Center(C)
-4.0,12.0,1.0,False,2PT,Restricted Area,Center(C)
15.0,31.0,3.0,False,2PT,Restricted Area,Center(C)
-158.0,67.0,17.0,False,2PT,Mid-Range,Left Side(L)
127.0,47.0,13.0,True,2PT,Mid-Range,Right Side(R)
15.0,175.0,17.0,True,2PT,Mid-Range,Center(C)
118.0,132.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
99.0,39.0,10.0,False,2PT,Mid-Range,Right Side(R)
100.0,145.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
241.0,37.0,24.0,False,3PT,Right Corner 3,Right Side(R)
